
 ,time,x,y,z
, 28.583, -0.01, 0.43, 0.98
, 28.584, 0.01, 0.43, 0.97
, 28.620, 0.01, 0.42, 0.98
, 28.672, 0.05, 0.43, 0.97
, 28.737, -0.01, 0.43, 1.03
, 28.738, 0.02, 0.43, 0.99
, 28.809, -0.01, 0.44, 1.01
, 28.909, 0.01, 0.45, 0.94
, 28.910, 0.02, 0.43, 0.96
, 28.965, 0.01, 0.44, 0.97
, 28.981, 0.03, 0.43, 0.97
, 29.039, 0.02, 0.43, 0.98
, 29.105, 0.02, 0.44, 0.98
, 29.188, 0.02, 0.44, 0.98
, 29.191, 0.02, 0.45, 0.99
, 29.266, -0.00, 0.44, 1.01
, 29.325, 0.02, 0.44, 0.97
, 29.376, 0.01, 0.44, 0.98
, 29.377, 0.01, 0.43, 0.97
, 29.421, 0.01, 0.44, 0.97
, 29.484, 0.01, 0.43, 1.01
, 29.614, 0.01, 0.44, 0.98
, 29.615, -0.00, 0.44, 0.96
, 29.617, 0.01, 0.44, 0.96
, 29.684, 0.01, 0.44, 1.00
, 29.738, 0.01, 0.44, 0.99
, 29.755, 0.01, 0.44, 0.99
, 29.827, 0.02, 0.43, 0.99
, 29.897, 0.01, 0.43, 0.98
, 29.929, 0.01, 0.43, 1.00
, 29.969, 0.01, 0.44, 0.99
, 30.024, 0.01, 0.45, 0.97
, 30.079, 0.03, 0.46, 1.02
, 30.210, 0.06, 0.47, 0.99
, 30.212, 0.02, 0.45, 0.99
, 30.213, -0.03, 0.44, 0.96
, 30.289, -0.03, 0.43, 0.91
, 30.350, -0.02, 0.42, 0.93
, 30.351, -0.02, 0.43, 0.94
, 30.376, -0.00, 0.43, 0.97
, 30.440, -0.01, 0.42, 1.04
, 30.502, 0.02, 0.43, 0.98
, 30.553, -0.01, 0.43, 1.01
, 30.581, 0.01, 0.42, 0.98
, 30.642, 0.01, 0.42, 0.98
, 30.692, 0.00, 0.41, 0.97
, 30.760, 0.01, 0.42, 0.97
, 30.761, 0.01, 0.42, 0.97
, 30.828, 0.00, 0.41, 0.98
, 30.889, 0.00, 0.42, 0.97
, 30.973, 0.00, 0.42, 0.98
, 30.975, 0.00, 0.42, 0.98
, 31.083, 0.00, 0.42, 0.98
, 31.087, 0.02, 0.41, 0.98
, 31.178, 0.01, 0.42, 0.97
, 31.181, 0.01, 0.42, 0.98
, 31.225, 0.01, 0.42, 0.98
, 31.293, 0.00, 0.42, 0.97
, 31.339, -0.00, 0.42, 0.98
, 31.358, 0.00, 0.42, 0.98
, 31.467, 0.00, 0.42, 0.98
, 31.468, 0.01, 0.43, 0.96
, 31.540, 0.00, 0.42, 1.00
, 31.565, 0.00, 0.43, 0.98
, 31.622, 0.00, 0.43, 0.96
, 31.666, 0.00, 0.43, 0.99
, 31.730, 0.01, 0.43, 0.97
, 31.815, 0.00, 0.43, 0.98
, 31.820, 0.00, 0.43, 0.98
, 31.869, 0.00, 0.43, 0.98
, 31.931, 0.00, 0.43, 0.98
, 32.023, 0.01, 0.43, 0.98
, 32.025, 0.00, 0.43, 0.98
, 32.027, 0.00, 0.43, 0.97
, 32.098, 0.00, 0.42, 1.00
, 32.173, -0.01, 0.43, 0.97
, 32.175, -0.00, 0.43, 0.98
, 32.218, 0.00, 0.43, 1.00
, 32.293, -0.00, 0.43, 0.97
, 32.420, 0.01, 0.43, 0.99
, 32.422, 0.00, 0.43, 0.99
, 32.424, -0.00, 0.42, 0.98
, 32.483, 0.00, 0.42, 0.97
, 32.535, -0.00, 0.43, 0.99
, 32.751, -0.00, 0.43, 0.99
, 32.753, -0.01, 0.43, 1.00
, 32.754, 0.01, 0.42, 0.98
, 32.755, 0.00, 0.43, 0.98
, 32.809, 0.01, 0.43, 0.97
, 32.810, 0.00, 0.43, 0.97
, 32.879, 0.00, 0.43, 0.98
, 32.964, 0.00, 0.42, 0.97
, 32.971, 0.00, 0.43, 0.97
, 33.018, 0.00, 0.41, 0.95
, 33.056, -0.00, 0.41, 0.98
, 33.115, -0.01, 0.41, 0.97
, 33.216, -0.00, 0.41, 0.97
, 33.218, -0.00, 0.41, 0.97
, 33.253, -0.01, 0.41, 0.99
, 33.323, 0.00, 0.41, 0.98
, 33.424, 0.01, 0.42, 0.98
, 33.426, 0.00, 0.41, 0.98
, 33.427, 0.00, 0.41, 0.98
, 33.490, -0.00, 0.41, 0.97
, 33.552, -0.01, 0.41, 0.97
, 33.578, -0.00, 0.41, 0.97
, 33.644, 0.00, 0.42, 0.96
, 33.701, -0.01, 0.42, 0.98
, 33.759, -0.00, 0.42, 1.00
, 33.776, -0.00, 0.42, 0.98
, 33.810, 0.01, 0.43, 0.97
, 34.061, 0.00, 0.42, 1.00
, 34.062, 0.01, 0.42, 0.98
, 34.063, 0.01, 0.42, 0.99
, 34.064, 0.01, 0.42, 0.97
, 34.065, 0.01, 0.42, 0.99
, 34.126, 0.00, 0.43, 0.97
, 34.180, 0.00, 0.42, 0.99
, 34.211, 0.00, 0.42, 1.00
, 34.253, -0.00, 0.42, 0.98
, 34.331, -0.00, 0.42, 0.98
, 34.410, -0.00, 0.42, 0.98
, 34.411, -0.00, 0.42, 0.98
, 34.445, 0.00, 0.42, 0.99
, 34.518, 0.00, 0.42, 0.98
, 34.570, 0.00, 0.42, 0.97
, 34.588, 0.00, 0.42, 0.98
, 34.633, 0.00, 0.42, 1.01
, 34.727, 0.00, 0.42, 0.98
, 34.761, 0.00, 0.43, 0.98
, 34.785, 0.00, 0.42, 0.98
, 34.885, -0.00, 0.42, 0.98
, 34.888, 0.01, 0.42, 1.00
, 34.960, 0.01, 0.42, 0.98
, 34.985, 0.01, 0.42, 0.98
, 35.032, 0.01, 0.42, 0.97
, 35.079, -0.00, 0.42, 0.99
, 35.284, -0.01, 0.43, 0.99
, 35.285, -0.00, 0.42, 0.99
, 35.286, -0.00, 0.42, 0.98
, 35.287, 0.01, 0.42, 0.97
, 35.333, -0.01, 0.42, 0.98
, 35.388, 0.00, 0.42, 0.98
, 35.399, 0.00, 0.42, 1.00
, 35.491, 0.00, 0.42, 0.98
, 35.523, 0.00, 0.42, 0.97
, 35.609, 0.00, 0.41, 0.97
, 35.612, 0.00, 0.42, 0.97
, 35.671, -0.01, 0.42, 0.99
, 35.744, 0.00, 0.42, 1.02
, 35.778, -0.00, 0.42, 0.97
, 35.796, -0.00, 0.42, 0.99
, 35.869, 0.01, 0.41, 1.00
, 35.927, 0.00, 0.42, 0.99
, 35.992, 0.00, 0.42, 0.99
, 35.993, 0.01, 0.42, 0.99
, 36.061, -0.00, 0.42, 0.99
, 36.097, 0.00, 0.42, 0.98
, 36.160, -0.00, 0.41, 0.99
, 36.194, -0.00, 0.42, 0.99
, 36.240, 0.00, 0.41, 1.00
, 36.388, 0.01, 0.42, 0.98
, 36.392, -0.00, 0.42, 0.98
, 36.395, 0.00, 0.42, 0.98
, 36.455, 0.01, 0.42, 0.98
, 36.624, 0.00, 0.42, 0.99
, 36.626, 0.00, 0.43, 1.00
, 36.627, 0.00, 0.42, 0.99
, 36.628, 0.00, 0.42, 0.99
, 36.682, 0.00, 0.42, 0.99
, 36.732, -0.00, 0.42, 0.99
, 36.820, -0.00, 0.42, 1.00
, 36.822, 0.00, 0.42, 0.99
, 36.859, 0.01, 0.42, 0.97
, 36.933, 0.00, 0.42, 0.99
, 37.028, 0.00, 0.42, 0.95
, 37.030, 0.00, 0.42, 0.97
, 37.070, 0.00, 0.42, 1.01
, 37.137, -0.00, 0.43, 0.98
, 37.202, 0.01, 0.43, 0.99
, 37.203, 0.00, 0.43, 0.99
, 37.240, 0.00, 0.43, 0.99
, 37.304, 0.00, 0.43, 0.98
, 37.383, 0.00, 0.43, 1.00
, 37.404, 0.00, 0.43, 0.99
, 37.433, -0.00, 0.43, 0.99
, 37.519, 0.01, 0.43, 0.98
, 37.580, 0.01, 0.42, 0.96
, 37.612, 0.01, 0.42, 0.97
, 37.622, 0.02, 0.42, 0.96
, 37.872, 0.05, 0.43, 1.00
, 37.873, 0.01, 0.43, 0.98
, 37.874, 0.02, 0.42, 0.99
, 37.875, -0.01, 0.42, 1.00
, 37.877, -0.03, 0.41, 1.03
, 37.951, -0.03, 0.42, 0.98
, 38.017, 0.02, 0.42, 0.98
, 38.020, -0.01, 0.42, 1.00
, 38.078, 0.02, 0.43, 0.97
, 38.168, 0.02, 0.42, 0.98
, 38.194, 0.00, 0.41, 1.00
, 38.224, 0.01, 0.42, 0.98
, 38.264, 0.01, 0.42, 0.98
, 38.333, 0.00, 0.42, 0.98
, 38.387, 0.01, 0.42, 0.99
, 38.417, 0.00, 0.42, 0.98
, 38.453, 0.01, 0.41, 0.98
, 38.529, 0.01, 0.42, 0.97
, 38.575, 0.00, 0.41, 0.99
, 38.617, 0.01, 0.42, 0.99
, 38.678, 0.01, 0.42, 1.01
, 38.706, 0.01, 0.42, 1.00
, 38.774, 0.00, 0.41, 0.99
, 38.821, 0.01, 0.41, 1.00
, 38.850, 0.02, 0.41, 1.03
, 38.902, 0.01, 0.41, 0.98
, 39.018, 0.00, 0.41, 0.99
, 39.019, 0.00, 0.41, 0.99
, 39.021, -0.01, 0.41, 0.98
, 39.100, 0.00, 0.40, 1.00
, 39.152, 0.02, 0.41, 1.01
, 39.222, -0.01, 0.41, 1.02
, 39.224, 0.00, 0.41, 1.01
, 39.308, -0.03, 0.43, 0.96
, 39.379, 0.01, 0.41, 1.00
, 39.451, -0.00, 0.42, 0.98
, 39.453, -0.01, 0.42, 0.99
, 39.469, -0.01, 0.41, 1.01
, 39.550, 0.01, 0.41, 1.01
, 39.617, 0.01, 0.42, 0.97
, 39.618, 0.01, 0.42, 0.99
, 39.676, -0.00, 0.41, 0.99
, 39.751, 0.00, 0.41, 0.98
, 39.794, -0.01, 0.42, 0.98
, 39.825, 0.00, 0.41, 0.98
, 39.847, 0.01, 0.41, 0.99
, 39.910, -0.02, 0.42, 1.00
, 39.984, 0.02, 0.41, 0.99
, 40.021, 0.00, 0.42, 1.00
, 40.076, -0.01, 0.42, 1.01
, 40.161, -0.06, 0.41, 0.96
, 40.162, 0.06, 0.41, 1.00
, 40.245, -0.00, 0.42, 0.99
, 40.247, 0.07, 0.42, 1.00
, 40.334, -0.01, 0.42, 1.00
, 40.389, -0.02, 0.42, 1.01
, 40.435, 0.01, 0.42, 0.96
, 40.437, -0.01, 0.42, 0.99
, 40.505, -0.00, 0.41, 0.98
, 40.569, 0.00, 0.41, 0.98
, 40.614, 0.01, 0.41, 1.01
, 40.645, 0.00, 0.41, 0.99
, 40.688, -0.00, 0.43, 0.98
, 40.803, -0.01, 0.41, 1.05
, 40.805, 0.01, 0.41, 1.01
, 40.830, -0.00, 0.42, 1.01
, 40.886, 0.02, 0.41, 0.99
, 40.927, 0.00, 0.41, 0.99
, 40.991, -0.01, 0.42, 0.96
, 41.028, 0.01, 0.41, 1.00
, 41.107, -0.01, 0.41, 1.01
, 41.118, -0.01, 0.41, 1.00
, 41.192, -0.01, 0.40, 0.99
, 41.229, -0.01, 0.41, 0.99
, 41.245, -0.01, 0.41, 0.97
, 41.325, 0.00, 0.41, 1.01
, 41.373, 0.00, 0.43, 0.98
, 41.431, 0.00, 0.42, 1.01
, 41.432, 0.00, 0.42, 1.03
, 41.599, -0.00, 0.42, 0.99
, 41.600, 0.01, 0.41, 0.96
, 41.667, -0.00, 0.40, 1.00
, 41.669, 0.00, 0.41, 0.98
, 41.721, -0.00, 0.41, 0.95
, 41.772, 0.01, 0.40, 1.00
, 41.854, 0.00, 0.41, 0.96
, 41.857, 0.00, 0.40, 0.98
, 41.907, -0.00, 0.39, 0.99
, 41.966, -0.00, 0.41, 0.98
, 42.042, 0.01, 0.41, 1.02
, 42.043, 0.00, 0.41, 1.00
, 42.103, -0.00, 0.41, 0.99
, 42.137, 0.01, 0.40, 0.99
, 42.246, 0.01, 0.40, 0.99
, 42.250, 0.01, 0.40, 0.99
, 42.271, 0.01, 0.40, 1.00
, 42.336, 0.00, 0.40, 1.00
, 42.401, 0.00, 0.41, 0.96
, 42.438, 0.00, 0.41, 0.98
, 42.472, 0.00, 0.39, 1.00
, 42.547, -0.00, 0.41, 1.00
, 42.605, 0.01, 0.40, 0.98
, 42.668, 0.00, 0.40, 0.98
, 42.670, 0.01, 0.39, 0.95
, 42.810, 0.00, 0.38, 0.95
, 42.812, 0.00, 0.39, 0.96
, 42.866, 0.01, 0.41, 0.97
, 42.867, 0.01, 0.39, 0.96
, 42.928, 0.02, 0.41, 0.98
, 43.014, 0.02, 0.41, 1.01
, 43.100, 0.01, 0.42, 0.97
, 43.102, 0.02, 0.41, 0.99
, 43.103, -0.01, 0.41, 1.02
, 43.153, -0.02, 0.41, 0.95
, 43.228, -0.01, 0.43, 0.98
, 43.247, -0.01, 0.42, 0.98
, 43.290, 0.01, 0.44, 0.99
, 43.367, 0.02, 0.44, 1.04
, 43.438, 0.01, 0.44, 1.04
, 43.440, 0.01, 0.43, 1.01
, 43.482, 0.01, 0.43, 1.01
, 43.545, 0.00, 0.43, 0.99
, 43.600, -0.01, 0.42, 0.96
, 43.661, -0.01, 0.43, 0.95
, 43.662, -0.03, 0.45, 0.91
, 43.760, 0.07, 0.39, 1.02
, 43.799, 0.02, 0.43, 0.97
, 43.886, 0.03, 0.41, 1.00
, 43.889, -0.00, 0.42, 1.02
, 43.932, -0.01, 0.44, 0.99
, 43.990, -0.05, 0.47, 0.93
, 44.077, -0.12, 0.51, 0.94
, 44.078, -0.06, 0.47, 0.95
, 44.136, -0.11, 0.50, 0.90
, 44.170, -0.13, 0.52, 0.92
, 44.236, -0.15, 0.54, 0.90
, 44.258, -0.13, 0.53, 0.90
, 44.298, -0.13, 0.55, 0.90
 
