
 ,time,x,y,z
, 48.985, 0.23, -0.23, -0.86
, 48.996, 0.23, -0.23, -0.87
, 49.018, 0.23, -0.23, -0.87
, 49.038, 0.23, -0.24, -0.87
, 49.063, 0.22, -0.23, -0.87
, 49.076, 0.22, -0.23, -0.86
, 49.096, 0.22, -0.23, -0.87
, 49.123, 0.23, -0.23, -0.87
, 49.137, 0.22, -0.23, -0.87
, 49.163, 0.22, -0.23, -0.87
, 49.167, 0.22, -0.23, -0.87
, 49.183, 0.22, -0.23, -0.87
, 49.203, 0.22, -0.23, -0.87
, 49.218, 0.22, -0.23, -0.86
, 49.243, 0.22, -0.23, -0.87
, 49.258, 0.22, -0.23, -0.87
, 49.278, 0.23, -0.23, -0.87
, 49.304, 0.22, -0.23, -0.87
, 49.318, 0.22, -0.23, -0.87
, 49.339, 0.22, -0.23, -0.87
, 49.369, 0.22, -0.23, -0.87
, 49.374, 0.22, -0.23, -0.86
, 49.380, 0.22, -0.23, -0.88
, 49.398, 0.22, -0.23, -0.88
, 49.419, 0.22, -0.23, -0.87
, 49.445, 0.22, -0.23, -0.87
, 49.460, 0.22, -0.23, -0.87
, 49.482, 0.22, -0.23, -0.86
, 49.514, 0.22, -0.23, -0.87
, 49.527, 0.22, -0.23, -0.87
, 49.541, 0.23, -0.24, -0.88
, 49.560, 0.22, -0.23, -0.87
, 49.561, 0.22, -0.23, -0.88
, 49.579, 0.24, -0.23, -0.86
, 49.600, 0.21, -0.23, -0.88
, 49.621, 0.21, -0.23, -0.88
, 49.640, 0.21, -0.23, -0.87
, 49.659, 0.22, -0.23, -0.87
, 49.679, 0.22, -0.23, -0.87
, 49.699, 0.22, -0.23, -0.87
, 49.722, 0.22, -0.23, -0.86
, 49.740, 0.22, -0.23, -0.87
, 49.763, 0.22, -0.23, -0.87
, 49.765, 0.22, -0.23, -0.86
, 49.781, 0.22, -0.23, -0.87
, 49.803, 0.22, -0.23, -0.87
, 49.831, 0.22, -0.23, -0.87
, 49.842, 0.22, -0.23, -0.87
, 49.864, 0.22, -0.23, -0.87
, 49.892, 0.22, -0.23, -0.87
, 49.902, 0.22, -0.23, -0.87
, 49.924, 0.22, -0.23, -0.87
, 49.952, 0.22, -0.23, -0.87
, 49.964, 0.22, -0.23, -0.87
, 49.967, 0.22, -0.23, -0.87
, 49.983, 0.22, -0.23, -0.87
, 50.003, 0.22, -0.23, -0.87
, 50.024, 0.22, -0.24, -0.87
, 50.052, 0.22, -0.23, -0.87
, 50.063, 0.22, -0.23, -0.87
, 50.083, 0.23, -0.23, -0.87
, 50.113, 0.23, -0.24, -0.86
, 50.124, 0.22, -0.23, -0.87
, 50.144, 0.22, -0.23, -0.87
, 50.176, 0.22, -0.23, -0.87
, 50.181, 0.23, -0.23, -0.87
, 50.187, 0.22, -0.23, -0.87
, 50.204, 0.22, -0.24, -0.87
, 50.226, 0.22, -0.23, -0.87
, 50.249, 0.22, -0.24, -0.86
, 50.266, 0.22, -0.23, -0.87
, 50.286, 0.22, -0.24, -0.87
, 50.310, 0.23, -0.24, -0.87
, 50.325, 0.22, -0.23, -0.87
, 50.347, 0.22, -0.24, -0.87
, 50.373, 0.22, -0.23, -0.87
, 50.378, 0.22, -0.23, -0.87
, 50.394, 0.22, -0.23, -0.87
, 50.406, 0.22, -0.23, -0.87
, 50.426, 0.23, -0.23, -0.87
, 50.448, 0.22, -0.23, -0.87
, 50.468, 0.22, -0.23, -0.86
, 50.487, 0.22, -0.23, -0.87
, 50.512, 0.22, -0.23, -0.87
, 50.527, 0.22, -0.23, -0.87
, 50.548, 0.22, -0.23, -0.87
, 50.568, 0.22, -0.23, -0.87
, 50.575, 0.22, -0.23, -0.86
, 50.585, 0.22, -0.23, -0.86
, 50.605, 0.22, -0.23, -0.87
, 50.627, 0.22, -0.23, -0.87
, 50.647, 0.22, -0.23, -0.87
, 50.667, 0.22, -0.23, -0.87
, 50.688, 0.22, -0.23, -0.87
