
 ,time,x,y,z
, 33.495, -0.06, -0.09, -0.94
, 33.511, -0.07, -0.10, -0.95
, 33.573, -0.07, -0.04, -0.92
, 33.634, -0.09, -0.05, -0.91
, 33.696, -0.07, -0.06, -0.93
, 33.700, -0.05, -0.09, -0.96
, 33.758, -0.07, -0.10, -0.97
, 33.823, -0.10, -0.08, -0.89
, 33.894, -0.08, -0.07, -0.95
, 33.895, -0.08, -0.03, -0.98
, 33.953, -0.08, -0.04, -0.97
, 34.017, -0.09, -0.09, -0.93
, 34.084, -0.06, -0.09, -0.98
, 34.098, -0.09, -0.06, -0.94
, 34.151, -0.08, -0.06, -0.92
, 34.206, -0.10, -0.05, -0.93
, 34.271, -0.07, -0.07, -0.96
, 34.299, -0.08, -0.07, -0.94
, 34.341, -0.08, -0.10, -0.93
, 34.401, -0.11, -0.09, -0.86
, 34.469, -0.10, -0.06, -0.91
, 34.503, -0.11, -0.09, -0.89
, 34.532, -0.10, -0.08, -0.93
, 34.589, -0.09, -0.12, -0.90
, 34.652, -0.10, -0.08, -0.91
, 34.701, -0.10, -0.09, -0.91
, 34.716, -0.10, -0.05, -0.92
, 34.780, -0.12, -0.04, -0.88
, 34.842, -0.04, -0.13, -0.92
, 34.905, -0.09, -0.10, -0.89
, 34.911, -0.10, -0.13, -0.87
, 34.969, -0.13, -0.07, -0.81
, 35.031, -0.09, -0.07, -0.87
, 35.099, -0.08, -0.08, -0.87
, 35.104, -0.10, -0.08, -0.85
, 35.159, -0.09, -0.11, -0.89
, 35.224, -0.11, -0.12, -0.92
, 35.289, -0.11, -0.12, -0.82
, 35.311, -0.10, -0.12, -0.88
, 35.357, -0.08, -0.09, -0.88
, 35.417, -0.06, -0.10, -0.94
, 35.479, -0.11, -0.13, -0.89
, 35.510, -0.10, -0.12, -0.90
, 35.542, -0.11, -0.12, -0.88
, 35.608, -0.07, -0.08, -0.91
, 35.672, -0.12, -0.08, -0.96
, 35.716, -0.09, -0.08, -0.88
, 35.731, -0.09, -0.08, -0.78
, 35.800, -0.11, -0.12, -1.03
, 35.860, -0.01, -0.11, -1.01
, 35.912, -0.08, -0.10, -0.99
, 35.923, -0.10, -0.07, -0.88
, 35.983, -0.12, -0.11, -0.92
, 36.056, -0.10, -0.15, -0.85
, 36.114, -0.10, -0.11, -0.87
, 36.115, -0.11, -0.10, -0.89
, 36.182, -0.05, -0.08, -0.91
, 36.244, -0.12, -0.10, -0.88
, 36.301, -0.09, -0.17, -0.91
, 36.322, -0.08, -0.12, -0.90
, 36.371, -0.09, -0.14, -0.89
, 36.434, -0.11, -0.11, -0.91
, 36.502, -0.16, -0.06, -0.85
, 36.518, -0.12, -0.10, -0.88
, 36.566, -0.10, -0.13, -0.86
, 36.631, -0.10, -0.19, -0.90
, 36.685, -0.14, -0.14, -0.86
, 36.718, -0.10, -0.14, -0.88
, 36.751, -0.11, -0.09, -0.89
, 36.815, -0.12, -0.07, -0.92
, 36.881, -0.13, -0.12, -0.94
, 36.929, -0.13, -0.10, -0.90
, 36.940, -0.14, -0.12, -0.85
, 37.012, -0.14, -0.11, -0.94
, 37.067, -0.16, -0.09, -0.82
, 37.122, -0.17, -0.10, -0.89
, 37.130, -0.20, -0.11, -0.91
, 37.201, -0.20, -0.16, -0.81
, 37.258, -0.19, -0.17, -0.86
, 37.322, -0.20, -0.15, -0.81
, 37.327, -0.21, -0.13, -0.78
, 37.392, -0.24, -0.08, -0.72
, 37.456, -0.22, -0.19, -0.84
, 37.522, -0.21, -0.20, -0.83
, 37.526, -0.22, -0.16, -0.79
, 37.577, -0.30, -0.14, -0.73
, 37.640, -0.25, -0.10, -0.81
, 37.711, -0.20, -0.10, -0.81
, 37.724, -0.25, -0.11, -0.79
, 37.770, -0.26, -0.15, -0.91
, 37.828, -0.34, -0.20, -0.73
, 37.892, -0.28, -0.14, -0.73
, 37.927, -0.29, -0.16, -0.79
, 37.957, -0.30, -0.12, -0.79
, 38.021, -0.31, -0.12, -0.94
, 38.090, -0.44, -0.21, -0.69
, 38.126, -0.33, -0.17, -0.70
, 38.151, -0.27, -0.19, -0.63
, 38.211, -0.28, -0.12, -0.81
, 38.276, -0.38, -0.11, -0.92
, 38.339, -0.36, -0.13, -0.82
, 38.343, -0.42, -0.16, -0.73
, 38.402, -0.34, -0.20, -0.66
, 38.467, -0.37, -0.17, -0.83
, 38.533, -0.38, -0.16, -0.75
, 38.537, -0.43, -0.11, -0.75
, 38.593, -0.43, -0.13, -0.72
, 38.656, -0.40, -0.18, -0.70
, 38.721, -0.35, -0.20, -0.75
, 38.732, -0.42, -0.17, -0.76
, 38.783, -0.47, -0.17, -0.81
, 38.849, -0.40, -0.17, -0.71
, 38.915, -0.39, -0.17, -0.67
, 38.931, -0.43, -0.17, -0.64
, 38.981, -0.45, -0.14, -0.86
, 39.044, -0.48, -0.15, -0.77
, 39.102, -0.51, -0.13, -0.61
, 39.132, -0.48, -0.14, -0.75
, 39.166, -0.47, -0.14, -0.72
, 39.231, -0.54, -0.18, -0.64
, 39.293, -0.51, -0.19, -0.52
, 39.336, -0.53, -0.16, -0.68
, 39.363, -0.56, -0.15, -0.67
, 39.420, -0.57, -0.13, -0.65
, 39.484, -0.56, -0.13, -0.71
, 39.542, -0.56, -0.13, -0.68
, 39.547, -0.56, -0.12, -0.68
, 39.611, -0.56, -0.15, -0.74
, 39.677, -0.58, -0.14, -0.73
, 39.740, -0.56, -0.14, -0.72
, 39.745, -0.55, -0.13, -0.70
, 39.804, -0.57, -0.17, -0.67
, 39.865, -0.63, -0.20, -0.56
, 39.930, -0.62, -0.19, -0.56
, 39.944, -0.61, -0.19, -0.60
, 39.990, -0.57, -0.14, -0.62
, 40.059, -0.56, -0.14, -0.73
, 40.121, -0.57, -0.13, -0.71
, 40.142, -0.57, -0.14, -0.68
, 40.184, -0.59, -0.14, -0.61
, 40.247, -0.62, -0.14, -0.61
, 40.308, -0.66, -0.16, -0.54
, 40.350, -0.63, -0.16, -0.59
, 40.374, -0.65, -0.18, -0.55
, 40.444, -0.69, -0.16, -0.53
, 40.509, -0.63, -0.18, -0.57
, 40.549, -0.66, -0.18, -0.55
, 40.571, -0.71, -0.16, -0.51
, 40.629, -0.68, -0.17, -0.62
, 40.692, -0.70, -0.17, -0.49
, 40.747, -0.68, -0.17, -0.57
, 40.755, -0.65, -0.17, -0.59
, 40.818, -0.68, -0.16, -0.61
, 40.885, -0.68, -0.18, -0.54
, 40.952, -0.66, -0.18, -0.60
, 40.956, -0.63, -0.19, -0.65
, 41.057, -0.71, -0.14, -0.57
, 41.073, -0.68, -0.19, -0.64
, 41.137, -0.71, -0.19, -0.52
, 41.148, -0.70, -0.17, -0.58
, 41.203, -0.66, -0.17, -0.61
, 41.266, -0.68, -0.17, -0.62
, 41.325, -0.73, -0.18, -0.59
, 41.348, -0.68, -0.19, -0.57
, 41.392, -0.66, -0.22, -0.50
, 41.456, -0.71, -0.19, -0.64
, 41.516, -0.69, -0.18, -0.56
, 41.555, -0.71, -0.18, -0.58
, 41.580, -0.75, -0.18, -0.56
, 41.644, -0.78, -0.22, -0.43
, 41.707, -0.80, -0.21, -0.53
, 41.752, -0.77, -0.20, -0.53
, 41.774, -0.82, -0.18, -0.49
, 41.835, -0.74, -0.19, -0.49
, 41.905, -0.75, -0.24, -0.50
, 41.954, -0.77, -0.20, -0.51
, 41.965, -0.74, -0.22, -0.55
, 42.027, -0.78, -0.12, -0.48
, 42.089, -0.61, -0.27, -0.53
, 42.157, -0.65, -0.18, -0.57
, 42.162, -0.55, -0.16, -0.70
, 42.217, -0.72, -0.07, -0.48
, 42.281, -0.49, -0.19, -0.80
, 42.349, -0.59, -0.22, -0.71
, 42.355, -0.60, -0.16, -0.66
, 42.408, -0.49, -0.12, -0.94
, 42.470, -0.55, -0.08, -0.83
, 42.535, -0.58, -0.12, -0.86
, 42.558, -0.54, -0.11, -0.88
, 42.600, -0.58, -0.17, -0.86
, 42.662, -0.50, -0.17, -0.81
, 42.724, -0.52, -0.14, -0.74
, 42.760, -0.53, -0.15, -0.78
, 42.792, -0.57, -0.14, -0.80
, 42.856, -0.41, -0.15, -0.88
, 42.919, -0.44, -0.11, -0.78
, 42.962, -0.42, -0.13, -0.87
, 42.982, -0.41, -0.11, -0.97
, 43.042, -0.72, -0.15, -0.83
, 43.108, -0.55, -0.22, -0.74
, 43.169, -0.55, -0.18, -0.75
, 43.174, -0.49, -0.13, -0.88
, 43.235, -0.52, -0.17, -0.76
, 43.297, -0.42, -0.16, -0.76
, 43.362, -0.45, -0.15, -0.78
, 43.366, -0.45, -0.15, -0.81
, 43.423, -0.38, -0.18, -0.72
, 43.491, -0.34, -0.17, -0.80
, 43.557, -0.38, -0.17, -0.89
, 43.564, -0.37, -0.17, -0.80
, 43.617, -0.48, -0.17, -0.77
, 43.681, -0.46, -0.18, -0.75
, 43.742, -0.36, -0.17, -0.91
, 43.765, -0.43, -0.17, -0.81
, 43.806, -0.35, -0.13, -0.85
, 43.871, -0.46, -0.15, -0.82
, 43.932, -0.39, -0.17, -0.95
, 43.973, -0.38, -0.13, -0.83
, 43.997, -0.33, -0.12, -0.83
, 44.062, -0.45, -0.12, -0.88
, 44.130, -0.37, -0.14, -0.83
, 44.177, -0.39, -0.13, -0.88
, 44.186, -0.35, -0.14, -0.93
, 44.252, -0.36, -0.14, -0.81
, 44.322, -0.30, -0.15, -0.90
, 44.371, -0.31, -0.14, -0.86
, 44.376, -0.27, -0.12, -0.86
, 44.447, -0.25, -0.13, -0.94
, 44.507, -0.30, -0.13, -0.79
, 44.574, -0.30, -0.14, -0.86
, 44.581, -0.30, -0.15, -0.82
, 44.641, -0.31, -0.15, -0.78
, 44.703, -0.34, -0.16, -0.81
, 44.760, -0.31, -0.18, -0.90
, 44.773, -0.32, -0.16, -0.83
, 44.823, -0.33, -0.12, -0.87
, 44.887, -0.34, -0.13, -0.94
, 44.950, -0.33, -0.14, -0.80
, 44.974, -0.33, -0.13, -0.87
, 45.015, -0.35, -0.19, -0.83
, 45.078, -0.29, -0.12, -0.87
, 45.141, -0.33, -0.14, -0.85
, 45.177, -0.32, -0.15, -0.85
, 45.204, -0.31, -0.12, -0.82
, 45.269, -0.32, -0.14, -0.83
, 45.339, -0.26, -0.15, -0.93
, 45.379, -0.27, -0.13, -0.91
, 45.394, -0.23, -0.11, -0.96
, 45.461, -0.34, -0.10, -0.78
, 45.522, -0.35, -0.16, -0.92
, 45.581, -0.34, -0.14, -0.83
, 45.587, -0.33, -0.16, -0.80
, 45.650, -0.33, -0.19, -0.86
, 45.720, -0.34, -0.11, -0.79
, 45.785, -0.35, -0.15, -0.86
, 45.791, -0.38, -0.15, -0.94
, 45.841, -0.35, -0.18, -0.71
, 45.905, -0.26, -0.16, -1.01
, 45.970, -0.34, -0.18, -0.65
, 45.982, -0.33, -0.17, -0.76
, 46.035, -0.30, -0.16, -0.93
, 46.102, -0.32, -0.13, -0.85
, 46.164, -0.22, -0.15, -1.39
, 46.186, -0.28, -0.13, -1.01
, 46.231, -0.35, -0.18, -0.75
, 46.285, -0.42, -0.13, -0.90
, 46.351, -0.34, -0.19, -0.69
, 46.393, -0.37, -0.17, -0.78
, 46.411, -0.31, -0.08, -0.95
, 46.479, -0.37, -0.17, -0.67
, 46.542, -0.22, -0.28, -0.92
, 46.588, -0.33, -0.14, -0.75
, 46.602, -0.31, -0.16, -0.64
, 46.667, -0.52, -0.06, -0.94
, 46.956, -0.40, -0.13, -0.84
, 46.969, -0.42, -0.12, -0.78
, 46.990, -0.45, -0.12, -0.81
, 47.016, -0.31, -0.15, -0.81
, 47.029, -0.39, -0.17, -0.68
, 47.050, -0.44, -0.12, -0.86
, 47.071, -0.32, -0.15, -0.88
, 47.093, -0.41, -0.20, -0.67
, 47.119, -0.45, -0.16, -0.77
, 47.129, -0.50, -0.16, -0.77
, 47.151, -0.40, -0.16, -0.90
, 47.177, -0.30, -0.16, -0.82
, 47.191, -0.36, -0.16, -0.71
, 47.194, -0.39, -0.16, -0.79
, 47.210, -0.45, -0.14, -0.76
, 47.236, -0.43, -0.12, -0.89
, 47.251, -0.35, -0.13, -0.84
, 47.271, -0.44, -0.13, -0.66
, 47.301, -0.47, -0.09, -0.76
, 47.313, -0.42, -0.12, -0.81
, 47.333, -0.37, -0.16, -0.82
, 47.352, -0.38, -0.19, -0.78
, 47.373, -0.40, -0.19, -0.84
, 47.395, -0.41, -0.15, -0.80
, 47.400, -0.42, -0.18, -0.86
, 47.413, -0.42, -0.17, -0.79
, 47.433, -0.36, -0.18, -0.64
, 47.452, -0.42, -0.17, -0.57
, 47.476, -0.51, -0.17, -0.79
, 47.491, -0.45, -0.17, -1.02
, 47.514, -0.29, -0.15, -1.03
, 47.533, -0.32, -0.14, -0.75
, 47.552, -0.38, -0.12, -0.63
, 47.573, -0.53, -0.11, -0.64
, 47.594, -0.41, -0.15, -0.77
, 47.597, -0.40, -0.11, -0.86
, 47.614, -0.35, -0.13, -0.79
, 47.634, -0.41, -0.15, -0.67
, 47.653, -0.51, -0.17, -0.79
, 47.675, -0.43, -0.17, -0.96
, 47.697, -0.34, -0.18, -0.82
, 47.714, -0.34, -0.16, -0.63
, 47.734, -0.41, -0.15, -0.61
, 47.756, -0.51, -0.17, -0.72
, 47.772, -0.45, -0.16, -0.75
, 47.792, -0.44, -0.10, -0.73
, 47.794, -0.42, -0.15, -0.75
, 47.812, -0.40, -0.09, -0.78
, 47.839, -0.42, -0.14, -0.74
, 47.855, -0.43, -0.11, -0.81
, 47.877, -0.35, -0.13, -0.82
, 47.894, -0.36, -0.14, -0.73
, 47.913, -0.38, -0.16, -0.75
, 47.933, -0.59, -0.18, -0.91
, 47.953, -0.59, -0.17, -0.94
, 47.975, -0.23, -0.20, -0.96
, 48.003, -0.41, -0.16, -0.77
, 48.007, -0.37, -0.25, -0.23
, 48.018, -0.61, -0.21, -0.41
, 48.042, -0.53, -0.15, -0.92
, 48.064, -0.34, -0.24, -1.09
, 48.076, -0.22, -0.25, -0.93
, 48.099, -0.34, -0.17, -0.86
, 48.125, -0.38, -0.05, -0.88
, 48.137, -0.26, 0.00, -0.83
, 48.157, -0.23, -0.06, -0.61
, 48.183, -0.51, -0.15, -0.47
, 48.199, -0.42, -0.15, -0.80
, 48.203, -0.78, -0.23, -1.05
, 48.219, -0.50, -0.23, -1.74
, 48.241, 0.36, -0.35, -1.58
, 48.264, -0.24, -0.44, -0.23
, 48.286, -0.36, -0.32, -0.34
, 48.299, -0.53, -0.18, -0.39
, 48.319, -0.49, -0.05, -0.48
, 48.340, -0.47, -0.06, -0.38
, 48.363, -0.76, 0.03, -0.26
, 48.389, -0.55, 0.05, -0.76
, 48.399, -0.34, -0.05, -0.79
, 48.403, -0.39, -0.16, -0.69
, 48.420, -0.27, -0.07, -0.76
, 48.441, -0.21, -0.01, -0.84
, 48.460, -0.16, -0.01, -0.77
, 48.487, -0.46, -0.06, -0.49
, 48.499, -0.44, 0.00, -0.75
, 48.520, -0.36, -0.02, -0.74
, 48.540, -0.34, -0.04, -0.59
, 48.562, -0.45, -0.15, -0.32
, 48.590, -0.56, -0.09, -0.42
, 48.601, -0.46, 0.02, -0.69
, 48.604, -0.37, -0.04, -0.64
, 48.619, -0.40, 0.02, -0.61
, 48.645, -0.46, -0.01, -0.44
, 48.661, -0.45, 0.03, -0.56
, 48.682, -0.41, 0.01, -0.58
, 48.701, -0.50, -0.03, -0.51
, 48.720, -0.33, -0.00, -0.81
, 48.740, -0.58, -0.09, -0.57
, 48.762, -0.64, -0.13, -0.69
, 48.783, -0.34, -0.14, -0.72
, 48.812, -0.45, -0.06, -0.55
, 48.816, -0.42, -0.22, -0.04
, 48.822, -0.45, -0.10, -0.16
, 48.846, -1.06, -0.11, -0.42
, 48.871, -0.52, -0.11, -0.69
, 48.884, 0.07, -0.05, -0.89
, 48.904, -0.49, -0.29, 0.08
, 48.931, -1.12, -0.01, -0.37
, 48.946, -0.18, 0.19, -1.37
, 48.966, -0.75, -0.41, 0.03
, 48.992, -1.58, -0.15, -0.14
, 49.012, -0.58, -0.07, -0.62
, 49.017, 0.29, 0.30, -2.29
, 49.022, -0.31, -0.21, -0.23
, 49.046, -0.71, -0.37, 0.10
, 49.066, -0.72, -0.21, -1.24
, 49.083, -0.38, -0.12, -1.30
, 49.112, -0.05, -0.37, -1.05
, 49.129, -0.16, -0.39, -0.39
, 49.152, -0.63, -0.47, -0.31
, 49.167, -0.63, -0.33, -1.09
, 49.191, -0.88, -0.40, -1.20
, 49.205, -0.53, -0.12, -1.11
, 49.210, -0.50, -0.30, -0.78
, 49.226, -0.33, -0.12, -0.28
, 49.250, -0.99, -0.05, -0.05
, 49.264, -0.25, -0.11, -0.76
, 49.289, -1.26, -0.29, -0.41
, 49.314, 0.02, -0.07, -1.01
, 49.326, 0.02, -0.07, -1.01
, 49.346, -0.71, -0.31, 0.11
, 49.367, -0.02, 0.05, -1.54
, 49.388, -0.24, -0.22, -0.52
, 49.413, -0.43, -0.13, -0.59
, 49.420, -0.56, -0.13, -0.41
, 49.425, -0.65, 0.05, -1.28
, 49.447, -0.37, 0.06, -1.24
, 49.467, -0.24, -0.06, -0.94
, 49.494, -0.51, -0.10, -0.64
, 49.508, -0.67, -0.11, -0.66
, 49.528, -0.76, 0.01, -0.90
, 49.552, -0.50, 0.03, -0.97
, 49.576, -0.31, -0.04, -0.55
, 49.589, -0.42, -0.15, -0.11
, 49.609, -0.53, -0.02, -0.79
, 49.612, -0.82, 0.08, -0.63
, 49.629, -0.56, 0.20, -1.22
, 49.652, -0.34, 0.06, -1.00
, 49.667, -0.30, 0.03, -0.91
, 49.687, -0.41, 0.11, -0.85
, 49.714, -0.49, 0.04, -0.76
, 49.737, -0.41, 0.15, -1.00
, 49.748, -0.34, 0.12, -1.02
, 49.769, -0.44, 0.10, -0.72
, 49.791, -0.35, 0.08, -0.99
, 49.810, -0.40, 0.09, -0.92
, 49.813, -0.41, 0.02, -0.77
, 49.831, -0.44, -0.01, -0.67
, 49.853, -0.37, 0.14, -0.94
, 49.875, -0.37, 0.07, -0.79
, 49.889, -0.56, 0.14, -0.81
, 49.909, -0.27, 0.33, -1.25
, 49.930, -0.18, 0.10, -0.55
, 49.949, -0.19, -0.06, -0.17
, 49.973, -0.41, 0.05, -0.60
, 49.990, -0.60, 0.05, -0.79
, 50.014, -0.39, 0.09, -0.76
, 50.018, -0.51, 0.06, -1.03
, 50.039, -0.44, 0.11, -1.12
, 50.050, -0.50, -0.02, -0.78
, 50.071, -0.60, -0.06, -0.70
, 50.097, -0.44, 0.01, -0.89
, 50.113, -0.36, -0.00, -0.67
, 50.134, -0.17, -0.02, -0.66
, 50.160, -0.56, -0.04, -0.56
, 50.173, -0.15, 0.16, -1.47
, 50.193, -0.26, -0.31, -0.29
, 50.217, -0.40, -0.03, -0.77
, 50.222, -0.55, -0.13, -0.51
, 50.231, -0.17, 0.04, -1.51
, 50.252, -0.29, -0.24, -0.53
, 50.276, -0.55, -0.18, -0.54
, 50.291, -0.64, 0.07, -1.26
, 50.314, -0.34, -0.08, -1.14
, 50.342, -0.60, -0.15, -0.56
, 50.356, -0.40, -0.02, -0.87
, 50.373, -0.32, 0.02, -0.72
, 50.400, -0.34, 0.02, -0.50
, 50.418, -0.42, -0.03, -0.82
, 50.422, -0.50, 0.16, -0.53
, 50.439, -0.46, 0.22, -0.74
, 50.453, -0.68, 0.26, -0.85
, 50.735, -0.81, 0.31, -0.46
, 50.811, -0.18, 0.16, -1.86
, 50.826, -0.59, 0.21, -0.98
, 50.861, -0.24, 0.45, -1.77
, 50.927, -0.07, 0.16, -1.20
, 50.990, -0.48, -0.06, -1.17
, 51.019, -0.34, 0.01, -1.14
, 51.053, -0.31, -0.35, -0.49
, 51.116, -0.47, -0.00, -1.55
, 51.182, -0.27, 0.05, -2.26
, 51.231, -0.34, -0.11, -1.88
, 51.249, -0.28, -0.36, -1.83
, 51.316, -0.93, 0.46, -0.81
, 51.380, 0.05, 1.09, -2.65
, 51.427, -0.32, 0.55, -1.46
, 51.434, -0.33, -0.30, -1.34
, 51.500, -0.05, 0.26, -0.90
, 51.563, 0.28, 0.08, -1.66
, 51.623, -0.29, -0.13, -1.00
, 51.627, -0.49, -0.36, -0.75
, 51.689, -0.30, -0.05, -1.30
, 51.751, 0.03, -0.48, -1.13
, 51.813, -0.13, -0.25, -0.81
, 51.830, -0.14, -0.26, -1.08
, 51.887, -0.31, -0.18, -1.22
, 51.945, -0.11, -0.25, -0.77
, 52.011, 0.01, -0.33, -1.16
, 52.033, -0.14, -0.25, -1.05
, 52.070, -0.56, -0.40, -1.00
, 52.137, 0.12, -0.87, -0.66
, 52.202, -0.84, -0.43, -1.65
, 52.227, -0.43, -0.57, -1.10
, 52.260, -0.19, -0.22, -2.16
, 52.325, -0.34, 0.00, 0.19
, 52.391, -0.62, 0.49, -1.24
, 52.437, -0.36, 0.30, -0.74
, 52.451, -0.12, 0.43, -1.17
, 52.517, -0.07, -0.12, -0.95
, 52.581, -0.51, -0.14, -0.58
, 52.631, -0.32, -0.11, -0.96
, 52.641, -0.37, -0.09, -1.36
, 52.709, -0.32, 0.05, -0.99
, 52.773, -0.25, -0.07, -0.87
, 52.884, -0.31, -0.01, -0.99
, 52.885, -0.37, -0.02, -1.12
, 52.896, -1.21, 0.23, -0.53
, 52.958, 0.58, 0.22, -2.50
, 53.026, 0.20, -0.06, -1.34
, 53.029, -0.15, 0.13, -1.46
, 53.085, -0.63, 0.55, -1.54
, 53.150, -0.46, 0.17, -2.44
, 53.216, 0.18, 0.17, -0.43
, 53.237, -0.30, 0.30, -1.47
, 53.286, -0.41, -0.28, -1.61
, 53.351, 0.54, -0.69, -0.41
, 53.414, 0.36, 0.58, -1.57
, 53.436, 0.16, -0.13, -1.19
, 53.477, 0.30, -0.45, 0.22
, 53.533, -0.31, -0.21, -0.74
, 53.602, 0.32, -0.18, -0.61
, 53.638, 0.12, -0.19, -0.14
, 53.667, -0.28, 0.05, -0.01
, 53.722, -0.87, -0.57, -0.12
, 53.788, 0.06, -0.40, -0.40
, 53.837, -0.27, -0.30, -0.27
, 53.849, 0.00, 0.06, -0.29
, 53.915, -0.41, 0.11, -0.08
, 53.982, -0.23, 0.39, -1.37
, 54.051, -0.34, 0.15, -0.51
, 54.054, -0.39, -0.05, -0.08
, 54.112, -0.53, -0.13, -0.95
, 54.176, 0.13, -0.42, 0.12
, 54.231, -0.20, -0.22, 0.06
, 54.241, -0.16, -0.13, -0.81
, 54.296, -0.07, 0.17, -1.59
, 54.359, -0.80, -0.87, -0.96
, 54.422, -1.63, -1.13, -0.21
, 54.442, -1.10, -0.68, -0.38
, 54.487, -1.31, -0.31, -0.16
, 54.553, -0.69, -0.02, -0.90
, 54.621, -0.25, 0.02, -1.27
, 54.644, -0.75, -0.10, -0.78
, 54.678, -0.75, 0.14, -1.27
, 54.741, -1.46, 0.33, -0.95
, 54.805, -0.11, -0.50, -0.66
, 54.846, -0.77, -0.01, -0.96
, 54.868, -0.78, 0.42, -1.57
, 54.932, -0.06, 0.25, -1.89
, 55.001, -0.10, -0.24, -0.90
, 55.049, -0.16, 0.02, -1.43
, 55.057, -0.32, 0.05, -1.51
, 55.122, -0.12, 0.04, -1.09
, 55.188, -0.01, -0.08, -1.41
, 55.252, -0.10, -0.08, -1.26
, 55.256, -0.17, -0.19, -1.27
, 55.321, -0.11, -0.43, -1.92
, 55.376, -0.88, -0.14, -0.60
, 55.441, -0.06, -0.17, -0.46
, 55.449, -0.35, -0.25, -0.99
, 55.509, 0.41, -0.22, -2.74
, 55.568, -0.28, -0.02, -1.25
, 55.837, -0.52, -0.11, -1.78
, 55.852, 0.39, -0.28, -1.26
, 55.871, -0.29, -0.33, -0.50
, 55.896, -0.26, -0.01, -1.63
, 55.913, 0.36, -0.25, -1.49
, 55.934, -0.29, -0.22, -0.87
, 55.953, -0.60, 0.10, -1.03
, 55.974, -0.50, -0.09, -0.93
, 55.997, -0.19, -0.31, -1.20
, 56.013, 0.10, -0.43, -1.26
, 56.035, -0.13, -0.47, -0.75
, 56.060, -0.21, -0.23, -1.11
, 56.064, -0.27, -0.31, -1.44
, 56.075, -0.16, -0.30, -1.70
, 56.093, -0.24, -0.35, -1.15
, 56.119, -0.54, -0.06, -0.96
, 56.137, -0.35, -0.18, -0.99
, 56.157, -0.30, -0.26, -0.88
, 56.176, -0.35, -0.42, -1.09
, 56.197, -0.59, -0.37, -1.29
, 56.217, -0.21, 0.17, -1.66
, 56.241, -0.46, -0.10, -0.09
, 56.262, -0.39, -0.19, -1.00
, 56.267, -0.75, -0.08, -0.22
, 56.274, -0.18, -0.12, -1.09
, 56.298, -0.26, -0.27, -1.05
, 56.324, -0.40, -0.11, -1.50
, 56.335, -0.05, -0.22, -1.88
, 56.356, -0.06, -0.58, -1.36
, 56.382, -0.21, -0.46, -1.25
, 56.398, -0.53, -0.51, -1.31
, 56.423, -0.81, -0.35, -0.90
, 56.438, -0.55, -0.12, -0.59
, 56.463, -0.35, -0.29, -1.17
, 56.466, -0.43, -0.17, -0.72
, 56.482, -0.44, -0.01, -0.95
, 56.497, 0.06, -0.01, -1.22
, 56.524, -0.19, -0.14, -0.55
, 56.537, -0.41, -0.16, -1.12
, 56.557, -0.19, -0.06, -2.19
, 56.577, -0.34, -0.31, -1.95
, 56.595, -0.22, -0.45, -1.79
, 56.615, -0.49, -0.74, -1.08
, 56.635, -1.21, -0.93, -0.34
, 56.658, -0.46, -0.39, -1.15
, 56.659, -1.15, -1.07, -0.29
, 56.677, -1.19, -0.51, -0.28
, 56.698, -1.04, -0.14, -0.51
, 56.715, -1.02, 0.15, -1.35
, 56.736, -0.33, 0.05, -1.68
, 56.756, 0.41, -0.27, -1.59
, 56.777, -0.48, -0.23, -1.65
, 56.799, -0.84, -0.03, -2.50
, 56.817, -0.47, -0.21, -1.87
, 56.840, -0.45, -0.30, -0.74
, 56.862, -0.64, -0.12, -1.34
, 56.866, -0.94, 0.30, -1.24
, 56.880, -0.27, 0.29, -1.95
, 56.907, 0.01, 0.47, -1.20
, 56.919, 1.71, 1.46, -2.78
, 56.940, -0.74, 0.82, -0.37
, 56.967, -0.16, -0.23, -2.09
, 56.980, 0.55, -0.80, -2.31
, 57.001, 0.05, -0.68, -0.97
, 57.026, -0.61, -0.17, -1.18
, 57.041, 0.04, -0.24, -0.10
, 57.062, 0.10, 0.06, -1.31
, 57.065, 0.39, -0.33, -0.17
, 57.089, 0.16, -0.29, -0.80
, 57.102, -0.07, 0.02, -2.42
, 57.120, -0.11, -0.08, -3.12
, 57.151, 0.82, -0.21, -2.35
, 57.161, 0.37, -0.57, -0.04
, 57.181, -0.15, -0.62, -0.62
, 57.212, 0.21, -0.57, -1.60
, 57.221, 0.41, -0.52, -1.89
, 57.242, 0.34, -0.57, -1.41
, 57.272, 0.24, -0.37, -1.58
, 57.276, 0.45, -0.27, -1.52
, 57.281, 0.30, -0.31, -1.15
, 57.304, -0.67, -0.04, -0.30
, 57.322, -0.37, 0.50, -0.75
, 57.350, 0.07, 0.47, -1.26
, 57.366, 1.11, 0.06, -1.56
, 57.386, 0.86, -0.87, -0.93
, 57.412, 1.92, -0.03, -2.74
, 57.424, -0.57, -0.52, 0.05
, 57.447, 0.67, -0.19, -1.18
, 57.467, 0.38, -0.13, -0.96
, 57.470, 0.49, -0.35, 0.25
, 57.483, -0.17, -0.72, 0.73
, 57.511, -0.74, -1.23, 0.92
, 57.530, -0.30, -1.56, -0.05
, 57.543, -0.66, -1.38, -1.21
, 57.573, 0.35, -0.86, -1.39
, 57.584, 0.53, -0.48, -2.36
, 57.606, 0.13, -0.06, -1.97
, 57.632, -0.29, 0.19, -0.17
, 57.644, 0.08, -0.07, 0.80
