
 ,time,x,y,z
, 36.385, -0.62, 0.07, -0.66
, 36.444, -0.62, 0.07, -0.66
, 36.450, -0.62, 0.07, -0.66
, 36.508, -0.62, 0.07, -0.66
, 36.572, -0.62, 0.07, -0.66
, 36.635, -0.62, 0.07, -0.66
, 36.644, -0.62, 0.07, -0.66
, 36.698, -0.62, 0.07, -0.66
, 36.759, -0.62, 0.07, -0.66
, 36.824, -0.62, 0.07, -0.66
, 36.852, -0.62, 0.07, -0.66
, 36.890, -0.62, 0.07, -0.66
, 36.952, -0.62, 0.07, -0.66
, 37.017, -0.62, 0.07, -0.66
, 37.047, -0.62, 0.07, -0.66
, 37.080, -0.62, 0.07, -0.66
, 37.146, -0.62, 0.07, -0.66
, 37.207, -0.62, 0.07, -0.66
, 37.248, -0.62, 0.07, -0.66
, 37.273, -0.62, 0.07, -0.66
, 37.336, -0.62, 0.07, -0.66
, 37.399, -0.62, 0.07, -0.66
, 37.451, -0.62, 0.07, -0.66
, 37.463, -0.62, 0.07, -0.66
, 37.525, -0.62, 0.07, -0.66
, 37.591, -0.62, 0.07, -0.66
, 37.653, -0.61, 0.07, -0.66
, 37.657, -0.62, 0.07, -0.66
, 37.715, -0.62, 0.07, -0.66
, 37.781, -0.62, 0.07, -0.66
, 37.845, -0.62, 0.07, -0.66
, 37.852, -0.62, 0.07, -0.66
, 37.910, -0.62, 0.07, -0.66
, 37.970, -0.62, 0.07, -0.66
, 38.037, -0.62, 0.07, -0.66
, 38.055, -0.62, 0.07, -0.66
, 38.099, -0.62, 0.07, -0.66
, 38.162, -0.62, 0.07, -0.66
, 38.225, -0.62, 0.07, -0.66
, 38.257, -0.62, 0.07, -0.66
, 38.291, -0.62, 0.07, -0.66
, 38.352, -0.62, 0.07, -0.66
, 38.416, -0.62, 0.07, -0.66
, 38.459, -0.62, 0.07, -0.66
, 38.480, -0.62, 0.07, -0.66
, 38.542, -0.62, 0.07, -0.66
, 38.606, -0.62, 0.07, -0.66
, 38.665, -0.62, 0.07, -0.66
, 38.672, -0.62, 0.07, -0.66
, 38.736, -0.63, 0.07, -0.65
, 38.801, -0.62, 0.07, -0.66
, 38.861, -0.61, 0.07, -0.66
, 38.864, -0.61, 0.07, -0.67
, 38.923, -0.61, 0.07, -0.66
, 38.987, -0.62, 0.07, -0.65
, 39.054, -0.62, 0.07, -0.66
, 39.061, -0.62, 0.07, -0.66
, 39.123, -0.62, 0.07, -0.66
, 39.179, -0.62, 0.07, -0.66
, 39.243, -0.62, 0.07, -0.66
, 39.263, -0.62, 0.07, -0.66
, 39.307, -0.62, 0.07, -0.66
, 39.370, -0.61, 0.07, -0.66
, 39.431, -0.62, 0.07, -0.66
, 39.469, -0.62, 0.07, -0.66
, 39.495, -0.62, 0.07, -0.65
, 39.561, -0.62, 0.07, -0.66
, 39.623, -0.62, 0.07, -0.66
, 39.674, -0.62, 0.07, -0.66
, 39.687, -0.62, 0.07, -0.66
, 39.756, -0.62, 0.07, -0.66
, 39.814, -0.62, 0.07, -0.66
, 39.869, -0.62, 0.07, -0.66
, 39.876, -0.62, 0.07, -0.66
, 39.940, -0.62, 0.07, -0.66
, 40.005, -0.62, 0.07, -0.66
, 40.071, -0.62, 0.07, -0.66
, 40.074, -0.62, 0.07, -0.66
, 40.132, -0.62, 0.07, -0.66
, 40.196, -0.62, 0.07, -0.66
, 40.260, -0.61, 0.07, -0.66
, 40.270, -0.62, 0.07, -0.66
, 40.324, -0.62, 0.07, -0.66
, 40.392, -0.62, 0.07, -0.66
, 40.451, -0.61, 0.07, -0.66
, 40.472, -0.62, 0.07, -0.66
, 40.519, -0.62, 0.07, -0.66
, 40.583, -0.62, 0.08, -0.66
, 40.641, -0.62, 0.07, -0.66
, 40.673, -0.62, 0.07, -0.66
, 40.704, -0.62, 0.07, -0.66
, 40.767, -0.62, 0.07, -0.66
, 40.831, -0.61, 0.07, -0.66
, 40.875, -0.62, 0.07, -0.66
, 40.897, -0.62, 0.07, -0.66
, 40.959, -0.62, 0.07, -0.66
, 41.021, -0.62, 0.07, -0.66
, 41.081, -0.62, 0.07, -0.66
, 41.086, -0.62, 0.07, -0.66
, 41.151, -0.62, 0.07, -0.66
, 41.214, -0.62, 0.07, -0.66
, 41.279, -0.62, 0.07, -0.66
, 41.284, -0.62, 0.07, -0.66
, 41.342, -0.62, 0.07, -0.66
, 41.403, -0.62, 0.07, -0.66
, 41.467, -0.62, 0.07, -0.66
, 41.480, -0.62, 0.07, -0.66
, 41.532, -0.61, 0.07, -0.67
, 41.595, -0.62, 0.07, -0.66
, 41.660, -0.62, 0.07, -0.66
, 41.684, -0.62, 0.07, -0.66
, 41.721, -0.62, 0.07, -0.66
, 41.789, -0.61, 0.07, -0.67
, 41.850, -0.62, 0.07, -0.66
, 41.882, -0.62, 0.07, -0.66
, 41.911, -0.62, 0.07, -0.66
, 41.976, -0.62, 0.07, -0.66
, 42.040, -0.62, 0.07, -0.66
, 42.093, -0.62, 0.07, -0.66
, 42.102, -0.62, 0.07, -0.66
, 42.166, -0.61, 0.07, -0.66
, 42.232, -0.62, 0.07, -0.66
, 42.286, -0.62, 0.07, -0.66
, 42.292, -0.62, 0.07, -0.66
, 42.357, -0.61, 0.07, -0.66
, 42.421, -0.61, 0.07, -0.66
, 42.485, -0.62, 0.07, -0.66
, 42.490, -0.62, 0.07, -0.66
, 42.547, -0.62, 0.07, -0.66
, 42.612, -0.62, 0.07, -0.66
, 42.675, -0.61, 0.07, -0.66
, 42.696, -0.62, 0.07, -0.66
, 42.739, -0.62, 0.07, -0.66
, 42.804, -0.61, 0.07, -0.66
, 42.866, -0.62, 0.07, -0.66
, 42.889, -0.62, 0.07, -0.66
, 42.931, -0.62, 0.07, -0.66
, 42.994, -0.62, 0.07, -0.66
, 43.059, -0.62, 0.07, -0.66
, 43.092, -0.62, 0.07, -0.66
, 43.119, -0.62, 0.07, -0.66
, 43.184, -0.61, 0.07, -0.66
, 43.247, -0.62, 0.07, -0.66
, 43.297, -0.62, 0.07, -0.66
, 43.309, -0.62, 0.07, -0.66
, 43.375, -0.62, 0.07, -0.66
, 43.440, -0.61, 0.07, -0.66
, 43.503, -0.62, 0.07, -0.66
, 43.507, -0.62, 0.07, -0.66
, 43.565, -0.62, 0.07, -0.66
, 43.629, -0.62, 0.07, -0.66
, 43.693, -0.62, 0.07, -0.66
, 43.696, -0.62, 0.07, -0.66
, 43.755, -0.62, 0.07, -0.66
, 43.822, -0.61, 0.07, -0.66
, 43.882, -0.62, 0.07, -0.66
, 43.897, -0.62, 0.07, -0.66
, 43.947, -0.62, 0.07, -0.66
, 44.013, -0.62, 0.07, -0.66
, 44.074, -0.62, 0.07, -0.66
, 44.097, -0.62, 0.07, -0.66
, 44.137, -0.62, 0.07, -0.66
, 44.202, -0.61, 0.07, -0.66
, 44.265, -0.62, 0.07, -0.66
, 44.300, -0.62, 0.07, -0.66
, 44.329, -0.62, 0.07, -0.66
, 44.392, -0.62, 0.07, -0.66
, 44.454, -0.62, 0.07, -0.66
, 44.505, -0.62, 0.07, -0.66
, 44.519, -0.62, 0.07, -0.66
, 44.581, -0.62, 0.07, -0.66
, 44.648, -0.62, 0.07, -0.66
, 44.702, -0.62, 0.07, -0.66
, 44.708, -0.62, 0.07, -0.66
, 44.772, -0.61, 0.07, -0.66
, 44.839, -0.62, 0.07, -0.66
, 44.903, -0.62, 0.07, -0.66
, 44.908, -0.62, 0.07, -0.66
, 44.963, -0.62, 0.07, -0.66
, 45.027, -0.62, 0.07, -0.66
, 45.091, -0.62, 0.07, -0.66
, 45.106, -0.62, 0.07, -0.66
, 45.155, -0.62, 0.07, -0.66
, 45.217, -0.62, 0.08, -0.66
, 45.282, -0.62, 0.08, -0.65
, 45.307, -0.62, 0.08, -0.66
, 45.347, -0.62, 0.09, -0.66
, 45.412, -0.62, 0.09, -0.66
, 45.471, -0.62, 0.09, -0.66
, 45.513, -0.62, 0.09, -0.66
, 45.537, -0.62, 0.09, -0.66
, 45.599, -0.62, 0.09, -0.66
, 45.662, -0.62, 0.09, -0.66
, 45.711, -0.62, 0.09, -0.66
, 45.731, -0.62, 0.09, -0.66
, 45.789, -0.62, 0.09, -0.66
, 45.854, -0.62, 0.10, -0.66
, 45.912, -0.62, 0.09, -0.66
, 45.917, -0.62, 0.10, -0.66
, 45.982, -0.62, 0.09, -0.66
, 46.046, -0.62, 0.09, -0.65
, 46.107, -0.62, 0.09, -0.66
, 46.114, -0.62, 0.09, -0.66
, 46.171, -0.62, 0.10, -0.65
, 46.236, -0.62, 0.10, -0.66
, 46.301, -0.62, 0.10, -0.65
, 46.319, -0.62, 0.10, -0.65
, 46.365, -0.62, 0.10, -0.66
, 46.427, -0.62, 0.10, -0.65
, 46.492, -0.62, 0.10, -0.65
, 46.515, -0.62, 0.10, -0.65
, 46.552, -0.62, 0.09, -0.66
, 46.615, -0.62, 0.10, -0.65
, 46.680, -0.62, 0.10, -0.65
, 46.721, -0.62, 0.10, -0.65
, 46.746, -0.62, 0.10, -0.65
, 46.810, -0.62, 0.10, -0.65
, 46.870, -0.62, 0.09, -0.66
, 46.922, -0.62, 0.10, -0.65
, 46.933, -0.62, 0.10, -0.65
, 47.000, -0.62, 0.10, -0.65
, 47.062, -0.62, 0.10, -0.65
, 47.121, -0.62, 0.10, -0.65
, 47.126, -0.62, 0.10, -0.66
, 47.188, -0.62, 0.10, -0.66
, 47.253, -0.62, 0.10, -0.65
, 47.317, -0.62, 0.10, -0.65
, 47.323, -0.62, 0.10, -0.66
, 47.380, -0.62, 0.10, -0.65
, 47.444, -0.62, 0.10, -0.66
, 47.509, -0.62, 0.10, -0.65
, 47.523, -0.62, 0.10, -0.65
, 47.573, -0.62, 0.10, -0.66
, 47.636, -0.62, 0.10, -0.65
, 47.697, -0.62, 0.10, -0.65
, 47.723, -0.62, 0.10, -0.65
, 47.763, -0.62, 0.10, -0.65
, 47.825, -0.63, 0.10, -0.66
, 47.891, -0.61, 0.09, -0.65
, 47.925, -0.62, 0.10, -0.66
, 47.948, -0.62, 0.10, -0.66
, 48.017, -0.62, 0.10, -0.65
, 48.075, -0.62, 0.10, -0.65
, 48.125, -0.62, 0.10, -0.65
, 48.139, -0.62, 0.10, -0.65
, 48.205, -0.62, 0.09, -0.66
, 48.271, -0.62, 0.10, -0.65
, 48.329, -0.62, 0.10, -0.66
, 48.334, -0.62, 0.10, -0.65
, 48.394, -0.62, 0.10, -0.66
, 48.461, -0.62, 0.10, -0.66
, 48.523, -0.62, 0.09, -0.66
, 48.528, -0.62, 0.10, -0.66
, 48.590, -0.60, 0.10, -0.67
, 48.651, -0.59, 0.09, -0.66
, 48.717, -0.61, 0.10, -0.66
, 48.730, -0.61, 0.10, -0.66
, 48.780, -0.61, 0.10, -0.65
, 48.845, -0.61, 0.10, -0.65
, 48.905, -0.62, 0.09, -0.66
, 48.931, -0.62, 0.09, -0.66
, 48.976, -0.62, 0.10, -0.65
, 49.036, -0.60, 0.10, -0.66
, 49.096, -0.62, 0.10, -0.64
, 49.139, -0.61, 0.10, -0.65
, 49.160, -0.62, 0.10, -0.66
, 49.224, -0.62, 0.09, -0.65
, 49.286, -0.62, 0.11, -0.66
, 49.335, -0.62, 0.10, -0.66
, 49.350, -0.62, 0.09, -0.66
, 49.413, -0.62, 0.10, -0.65
, 49.481, -0.62, 0.10, -0.65
, 49.539, -0.62, 0.10, -0.65
, 49.543, -0.62, 0.10, -0.65
, 49.607, -0.64, 0.11, -0.67
, 49.673, -0.62, 0.10, -0.65
, 49.732, -0.62, 0.10, -0.66
, 49.737, -0.63, 0.11, -0.66
, 49.795, -0.62, 0.10, -0.66
, 49.859, -0.62, 0.10, -0.66
, 49.924, -0.62, 0.10, -0.65
, 49.940, -0.62, 0.10, -0.66
, 49.986, -0.61, 0.10, -0.66
, 50.051, -0.64, 0.10, -0.65
, 50.116, -0.61, 0.10, -0.66
, 50.140, -0.62, 0.09, -0.65
, 50.177, -0.60, 0.09, -0.64
, 50.241, -0.61, 0.10, -0.63
, 50.310, -0.63, 0.11, -0.65
, 50.342, -0.62, 0.10, -0.65
, 50.366, -0.61, 0.12, -0.65
, 50.432, -0.62, 0.10, -0.66
, 50.494, -0.61, 0.10, -0.65
, 50.551, -0.62, 0.11, -0.65
, 50.557, -0.61, 0.10, -0.65
, 50.622, -0.62, 0.10, -0.65
, 50.684, -0.62, 0.10, -0.66
, 50.746, -0.62, 0.10, -0.65
, 50.750, -0.62, 0.10, -0.65
, 50.813, -0.63, 0.10, -0.66
, 50.880, -0.62, 0.11, -0.65
, 50.936, -0.62, 0.11, -0.66
, 50.943, -0.62, 0.10, -0.65
, 51.001, -0.62, 0.10, -0.65
, 51.067, -0.62, 0.11, -0.65
, 51.130, -0.61, 0.11, -0.65
, 51.152, -0.62, 0.11, -0.65
, 51.197, -0.62, 0.11, -0.65
, 51.258, -0.62, 0.11, -0.65
, 51.322, -0.63, 0.11, -0.66
, 51.349, -0.62, 0.11, -0.65
, 51.384, -0.62, 0.10, -0.65
, 51.450, -0.63, 0.11, -0.65
, 51.516, -0.62, 0.10, -0.65
, 51.554, -0.62, 0.11, -0.65
, 51.577, -0.62, 0.11, -0.65
, 51.640, -0.62, 0.11, -0.65
, 51.703, -0.61, 0.10, -0.65
, 51.753, -0.62, 0.10, -0.65
, 51.766, -0.62, 0.10, -0.65
, 51.830, -0.62, 0.10, -0.66
, 51.893, -0.61, 0.11, -0.65
, 51.955, -0.62, 0.10, -0.65
, 51.959, -0.62, 0.11, -0.66
, 52.022, -0.62, 0.11, -0.65
, 52.084, -0.62, 0.11, -0.64
, 52.150, -0.63, 0.12, -0.67
, 52.156, -0.62, 0.11, -0.65
, 52.212, -0.62, 0.11, -0.65
, 52.276, -0.62, 0.11, -0.65
, 52.341, -0.62, 0.11, -0.65
, 52.364, -0.62, 0.11, -0.65
, 52.407, -0.62, 0.11, -0.65
, 52.472, -0.62, 0.11, -0.65
, 52.528, -0.61, 0.10, -0.64
, 52.559, -0.62, 0.11, -0.64
, 52.592, -0.61, 0.10, -0.62
, 52.661, -0.62, 0.11, -0.64
, 52.725, -0.62, 0.12, -0.65
, 52.759, -0.62, 0.12, -0.65
, 52.786, -0.62, 0.12, -0.65
, 52.846, -0.62, 0.12, -0.66
, 52.911, -0.62, 0.11, -0.65
, 52.967, -0.62, 0.11, -0.65
, 52.974, -0.62, 0.11, -0.65
, 53.038, -0.63, 0.12, -0.64
, 53.101, -0.63, 0.13, -0.66
, 53.164, -0.62, 0.12, -0.65
, 53.169, -0.62, 0.12, -0.65
, 53.233, -0.63, 0.13, -0.66
, 53.290, -0.63, 0.13, -0.65
, 53.356, -0.62, 0.12, -0.65
, 53.363, -0.63, 0.13, -0.65
, 53.420, -0.62, 0.13, -0.64
, 53.483, -0.61, 0.13, -0.63
, 53.547, -0.62, 0.13, -0.65
, 53.572, -0.62, 0.13, -0.64
, 53.612, -0.62, 0.13, -0.64
, 53.675, -0.63, 0.14, -0.65
, 53.740, -0.62, 0.14, -0.65
, 53.766, -0.62, 0.14, -0.65
, 53.807, -0.61, 0.12, -0.64
, 53.864, -0.62, 0.13, -0.64
, 53.929, -0.62, 0.13, -0.65
, 53.969, -0.62, 0.12, -0.65
, 53.992, -0.62, 0.13, -0.65
, 54.054, -0.62, 0.12, -0.65
, 54.117, -0.63, 0.13, -0.65
, 54.177, -0.62, 0.13, -0.64
, 54.183, -0.61, 0.12, -0.62
, 54.247, -0.62, 0.12, -0.65
, 54.311, -0.62, 0.12, -0.64
, 54.372, -0.61, 0.12, -0.65
, 54.376, -0.61, 0.12, -0.66
, 54.437, -0.62, 0.12, -0.64
, 54.500, -0.63, 0.13, -0.65
, 54.567, -0.62, 0.14, -0.65
, 54.573, -0.62, 0.12, -0.65
, 54.627, -0.62, 0.11, -0.65
, 54.692, -0.63, 0.14, -0.65
, 54.757, -0.61, 0.12, -0.65
, 54.779, -0.62, 0.13, -0.65
, 54.817, -0.62, 0.13, -0.65
, 54.881, -0.63, 0.12, -0.66
, 54.944, -0.62, 0.13, -0.67
, 54.976, -0.62, 0.13, -0.66
, 55.010, -0.61, 0.13, -0.66
, 55.071, -0.63, 0.14, -0.66
, 55.140, -0.62, 0.14, -0.65
, 55.184, -0.62, 0.14, -0.66
, 55.198, -0.60, 0.17, -0.64
, 55.262, -0.62, 0.16, -0.66
, 55.325, -0.59, 0.11, -0.65
, 55.380, -0.61, 0.14, -0.65
, 55.390, -0.62, 0.16, -0.63
, 55.453, -0.61, 0.14, -0.64
, 55.522, -0.61, 0.15, -0.66
, 55.580, -0.61, 0.15, -0.64
, 55.584, -0.60, 0.16, -0.63
, 55.648, -0.57, 0.12, -0.60
, 55.710, -0.58, 0.10, -0.64
, 55.772, -0.64, 0.11, -0.63
, 55.780, -0.60, 0.11, -0.63
, 55.835, -0.58, 0.01, -0.63
, 55.899, -0.61, 0.06, -0.64
, 55.962, -0.56, 0.05, -0.62
, 55.983, -0.60, 0.06, -0.63
, 56.025, -0.62, 0.09, -0.63
, 56.091, -0.59, 0.08, -0.64
, 56.152, -0.62, 0.09, -0.64
, 56.183, -0.61, 0.09, -0.65
, 56.215, -0.62, 0.09, -0.65
, 56.280, -0.62, 0.09, -0.65
, 56.344, -0.64, 0.11, -0.65
, 56.386, -0.63, 0.10, -0.65
, 56.407, -0.62, 0.10, -0.65
, 56.471, -0.63, -0.06, -0.69
, 56.534, -0.62, -0.00, -0.67
, 56.586, -0.62, 0.05, -0.66
, 56.596, -0.62, 0.04, -0.67
, 56.661, -0.60, 0.04, -0.64
, 56.732, -0.64, 0.10, -0.64
, 56.796, -0.62, 0.07, -0.64
, 56.801, -0.62, 0.08, -0.66
, 56.855, -0.60, 0.06, -0.64
, 56.915, -0.63, 0.08, -0.67
, 56.980, -0.61, 0.09, -0.64
, 56.989, -0.61, 0.08, -0.65
, 57.044, -0.64, 0.11, -0.65
, 57.106, -0.62, 0.13, -0.64
, 57.173, -0.62, 0.08, -0.67
, 57.190, -0.64, 0.07, -0.66
, 57.234, -0.65, -0.02, -0.69
, 57.296, -0.63, -0.06, -0.69
, 57.362, -0.63, -0.01, -0.71
, 57.392, -0.63, -0.00, -0.68
, 57.425, -0.64, 0.06, -0.66
, 57.487, -0.61, 0.11, -0.66
, 57.552, -0.66, -0.01, -0.54
, 57.595, -0.70, 0.07, -0.58
, 57.614, -0.72, 0.09, -0.66
, 57.679, -0.72, 0.07, -0.60
, 57.742, -0.69, 0.00, -0.60
, 57.796, -0.71, 0.05, -0.62
, 57.807, -0.83, 0.02, -0.48
, 57.870, -0.92, -0.01, -0.40
, 57.932, -0.94, 0.01, -0.40
, 57.997, -0.90, 0.00, -0.40
, 58.002, -0.85, 0.00, -0.39
, 58.059, -0.87, -0.01, -0.44
, 58.124, -0.86, 0.00, -0.42
, 58.190, -0.81, 0.05, -0.47
, 58.197, -0.85, 0.01, -0.44
, 58.253, -0.87, 0.01, -0.44
, 58.314, -0.87, -0.01, -0.44
, 58.380, -0.89, -0.00, -0.41
, 58.399, -0.88, -0.00, -0.43
, 58.441, -0.88, -0.01, -0.45
, 58.506, -0.85, 0.00, -0.44
, 58.570, -0.92, -0.03, -0.42
, 58.602, -0.90, -0.03, -0.43
, 58.633, -0.89, -0.04, -0.42
, 58.697, -0.93, 0.01, -0.43
, 58.761, -0.91, -0.00, -0.42
, 58.806, -0.92, 0.00, -0.41
, 58.823, -0.92, 0.01, -0.39
, 58.889, -0.89, 0.04, -0.39
, 58.951, -0.90, 0.07, -0.38
, 59.012, -0.90, 0.03, -0.39
, 59.017, -0.92, -0.01, -0.41
, 59.081, -0.94, -0.08, -0.38
, 59.142, -0.89, -0.15, -0.42
, 59.205, -0.86, -0.05, -0.42
, 59.211, -0.87, -0.01, -0.44
, 59.275, -0.96, -0.04, -0.39
, 59.331, -0.89, 0.02, -0.43
, 59.396, -0.90, 0.04, -0.36
, 59.407, -0.92, 0.01, -0.39
, 59.461, -0.93, 0.04, -0.40
, 59.521, -0.93, -0.00, -0.40
, 59.588, -0.89, 0.01, -0.37
, 59.611, -0.92, 0.02, -0.39
, 59.649, -0.98, -0.06, -0.23
, 59.714, -0.98, -0.14, -0.33
, 59.777, -0.87, -0.19, -0.37
, 59.810, -0.95, -0.09, -0.30
, 59.840, -0.91, -0.08, -0.35
, 59.903, -1.00, -0.07, -0.37
, 59.966, -0.91, 0.01, -0.33
, 60.014, -0.98, -0.04, -0.33
, 60.031, -1.03, -0.06, -0.28
, 60.095, -1.11, -0.04, -0.26
, 60.159, -0.92, -0.05, -0.30
, 60.214, -0.99, -0.03, -0.33
, 60.221, -0.96, -0.01, -0.42
, 60.284, -0.96, -0.03, -0.37
, 60.346, -0.98, -0.27, -0.41
, 60.413, -0.85, -0.10, -0.37
, 60.418, -0.93, -0.13, -0.38
, 60.480, -0.87, 0.03, -0.42
, 60.539, -0.87, 0.06, -0.35
, 60.604, -1.06, 0.02, -0.81
, 60.617, -0.94, 0.07, -0.49
, 60.667, -0.64, -0.09, -0.80
, 60.730, -1.08, -0.17, -0.92
, 60.792, -0.73, -0.16, -0.66
, 60.816, -0.82, -0.14, -0.79
, 60.856, -0.65, 0.19, -0.63
, 60.923, -0.68, 0.21, -0.55
, 60.981, -0.52, -0.09, -0.42
, 61.019, -0.62, 0.10, -0.53
, 61.047, -0.77, 0.30, -0.49
, 61.112, -0.66, 0.15, -0.45
, 61.175, -0.72, 0.13, -0.67
, 61.220, -0.71, 0.15, -0.60
, 61.237, -0.64, 0.01, -0.64
, 61.301, -0.67, 0.08, -0.57
, 61.366, -0.66, 0.14, -0.59
, 61.422, -0.67, 0.11, -0.60
, 61.428, -0.67, 0.11, -0.64
, 61.493, -0.64, 0.10, -0.61
, 61.556, -0.65, 0.11, -0.64
, 61.622, -0.66, 0.09, -0.65
, 61.626, -0.65, 0.10, -0.63
, 61.683, -0.65, 0.09, -0.62
, 61.747, -0.63, 0.11, -0.61
, 61.812, -0.68, 0.12, -0.65
, 61.826, -0.64, 0.09, -0.61
, 61.875, -0.66, 0.07, -0.60
, 61.937, -0.65, 0.10, -0.62
, 62.002, -0.65, 0.07, -0.63
, 62.028, -0.66, 0.09, -0.64
, 62.064, -0.63, 0.11, -0.63
, 62.127, -0.66, 0.13, -0.64
, 62.192, -0.64, 0.07, -0.65
, 62.231, -0.65, 0.10, -0.64
, 62.255, -0.61, 0.10, -0.58
, 62.319, -0.66, 0.15, -0.64
, 62.384, -0.67, 0.09, -0.69
, 62.428, -0.65, 0.12, -0.64
, 62.454, -0.64, 0.09, -0.62
, 62.510, -0.65, 0.13, -0.65
, 62.582, -0.65, 0.08, -0.64
, 62.632, -0.64, 0.10, -0.62
, 62.637, -0.61, 0.08, -0.58
, 62.702, -0.66, 0.12, -0.63
, 62.765, -0.67, 0.09, -0.67
, 62.830, -0.62, 0.08, -0.62
, 62.834, -0.65, 0.10, -0.64
, 62.892, -0.63, 0.13, -0.60
, 62.954, -0.66, 0.13, -0.68
, 63.020, -0.64, 0.10, -0.62
, 63.035, -0.64, 0.12, -0.63
, 63.085, -0.66, 0.10, -0.62
, 63.145, -0.65, 0.09, -0.62
, 63.212, -0.61, 0.08, -0.60
, 63.235, -0.64, 0.09, -0.61
, 63.274, -0.66, 0.10, -0.62
, 63.339, -0.67, 0.10, -0.68
, 63.401, -0.68, 0.06, -0.64
, 63.437, -0.65, 0.08, -0.64
, 63.466, -0.60, 0.09, -0.60
, 63.533, -0.65, 0.10, -0.60
, 63.591, -0.63, 0.13, -0.59
, 63.639, -0.64, 0.12, -0.61
, 63.659, -0.70, 0.13, -0.69
, 63.721, -0.63, 0.09, -0.61
, 63.786, -0.62, 0.12, -0.60
, 63.840, -0.67, 0.12, -0.66
, 63.844, -0.70, 0.12, -0.69
, 63.909, -0.64, 0.04, -0.62
, 63.974, -0.60, 0.13, -0.59
, 64.035, -0.48, 0.19, -0.49
, 64.042, -0.57, 0.12, -0.57
, 64.100, -0.60, 0.19, -0.47
, 64.164, -0.64, 0.14, -0.50
, 64.227, -0.70, 0.15, -0.64
, 64.240, -0.64, 0.16, -0.54
, 64.291, -0.59, 0.02, -0.61
, 64.357, -0.66, 0.07, -0.71
, 64.417, -0.67, 0.11, -0.67
, 64.442, -0.62, 0.06, -0.65
, 64.481, -0.61, 0.09, -0.64
, 64.544, -0.68, 0.15, -0.70
, 64.609, -0.66, 0.14, -0.62
, 64.647, -0.66, 0.12, -0.66
, 64.672, -0.63, 0.08, -0.67
, 64.735, -0.65, 0.12, -0.68
, 64.801, -0.59, 0.11, -0.61
, 64.851, -0.63, 0.12, -0.64
, 64.861, -0.64, 0.14, -0.63
, 64.926, -0.62, 0.08, -0.58
, 64.988, -0.66, 0.11, -0.64
, 65.049, -0.65, 0.10, -0.62
, 65.053, -0.62, 0.08, -0.62
, 65.116, -0.64, 0.12, -0.63
, 65.183, -0.70, 0.10, -0.69
, 65.243, -0.62, 0.10, -0.64
, 65.248, -0.65, 0.10, -0.65
, 65.313, -0.64, 0.12, -0.65
, 65.369, -0.63, 0.10, -0.61
, 65.434, -0.64, 0.10, -0.61
, 65.449, -0.64, 0.11, -0.62
, 65.497, -0.66, 0.14, -0.58
, 65.562, -0.64, 0.11, -0.66
, 65.626, -0.64, 0.09, -0.62
, 65.654, -0.65, 0.11, -0.62
, 65.692, -0.61, 0.03, -0.63
, 65.753, -0.64, 0.08, -0.62
, 65.816, -0.63, 0.11, -0.61
, 65.852, -0.63, 0.09, -0.63
, 65.882, -0.65, 0.11, -0.66
, 65.946, -0.68, 0.15, -0.56
, 66.010, -0.63, 0.13, -0.65
, 66.054, -0.65, 0.14, -0.62
, 66.070, -0.65, 0.14, -0.64
, 66.133, -0.61, 0.13, -0.59
, 66.202, -0.67, 0.12, -0.67
, 66.265, -0.64, 0.12, -0.63
, 66.271, -0.65, 0.12, -0.64
, 66.329, -0.57, 0.01, -0.63
, 66.388, -0.64, 0.09, -0.65
, 66.450, -0.68, 0.14, -0.65
, 66.456, -0.63, 0.08, -0.64
, 66.514, -0.66, 0.16, -0.63
, 66.581, -0.64, 0.12, -0.64
, 66.644, -0.66, 0.16, -0.64
, 66.658, -0.65, 0.15, -0.63
, 66.706, -0.64, 0.13, -0.63
, 66.773, -0.60, 0.11, -0.62
, 66.834, -0.68, 0.07, -0.68
, 66.860, -0.64, 0.10, -0.64
, 66.897, -0.61, 0.01, -0.66
, 66.959, -0.60, 0.07, -0.63
, 67.024, -0.64, 0.10, -0.65
, 67.062, -0.61, 0.07, -0.63
, 67.087, -0.62, 0.12, -0.61
, 67.152, -0.67, 0.19, -0.62
, 67.214, -0.64, 0.11, -0.65
, 67.263, -0.65, 0.16, -0.62
, 67.286, -0.64, 0.18, -0.59
, 67.342, -0.63, 0.21, -0.64
, 67.405, -0.66, 0.09, -0.57
, 67.464, -0.63, 0.12, -0.62
, 67.469, -0.61, 0.06, -0.66
, 67.532, -0.65, 0.05, -0.66
, 67.597, -0.63, 0.01, -0.61
, 67.663, -0.63, 0.06, -0.62
, 67.667, -0.64, 0.04, -0.63
, 67.725, -0.85, 0.11, -0.48
, 67.786, -0.81, 0.09, -0.41
, 67.852, -0.73, 0.08, -0.64
, 67.869, -0.75, 0.06, -0.54
, 67.931, -0.83, -0.15, -0.53
, 67.976, -0.87, -0.01, -0.47
, 68.039, -0.83, 0.06, -0.42
, 68.066, -0.84, -0.04, -0.47
, 68.103, -0.87, 0.09, -0.37
, 68.172, -0.91, 0.06, -0.39
, 68.229, -0.91, 0.04, -0.37
, 68.270, -0.90, 0.06, -0.38
, 68.294, -0.92, 0.02, -0.37
, 68.361, -0.95, -0.01, -0.38
, 68.430, -1.01, -0.06, -0.33
, 68.472, -0.94, -0.01, -0.37
, 68.494, -0.88, 0.02, -0.43
