
 ,time,x,y,z
, 21.648, -0.37, 0.86, -0.15
, 21.712, -0.37, 0.85, -0.14
, 21.751, -0.37, 0.85, -0.14
, 21.776, -0.38, 0.86, -0.14
, 21.847, -0.36, 0.86, -0.14
, 21.905, -0.36, 0.87, -0.13
, 21.953, -0.37, 0.86, -0.14
, 21.974, -0.37, 0.87, -0.15
, 22.037, -0.37, 0.86, -0.13
, 22.097, -0.38, 0.85, -0.14
, 22.161, -0.37, 0.85, -0.13
, 22.167, -0.37, 0.84, -0.11
, 22.224, -0.36, 0.87, -0.16
, 22.285, -0.37, 0.86, -0.13
, 22.350, -0.39, 0.87, -0.11
, 22.355, -0.37, 0.87, -0.13
, 22.415, -0.36, 0.85, -0.12
, 22.479, -0.38, 0.87, -0.15
, 22.542, -0.38, 0.86, -0.14
, 22.558, -0.38, 0.86, -0.14
, 22.606, -0.37, 0.84, -0.10
, 22.674, -0.37, 0.86, -0.13
, 22.735, -0.38, 0.85, -0.13
, 22.754, -0.37, 0.85, -0.15
, 22.796, -0.37, 0.85, -0.22
, 22.866, -0.37, 0.85, -0.19
, 22.921, -0.38, 0.84, -0.19
, 23.177, -0.37, 0.83, -0.15
, 23.199, -0.39, 0.85, -0.21
, 23.220, -0.40, 0.85, -0.18
, 23.242, -0.38, 0.83, -0.17
, 23.263, -0.38, 0.83, -0.18
, 23.281, -0.37, 0.84, -0.20
, 23.301, -0.38, 0.83, -0.21
, 23.321, -0.38, 0.83, -0.20
, 23.342, -0.38, 0.84, -0.20
, 23.366, -0.38, 0.84, -0.19
, 23.371, -0.38, 0.84, -0.21
, 23.378, -0.38, 0.85, -0.21
, 23.400, -0.38, 0.85, -0.21
, 23.424, -0.39, 0.84, -0.20
, 23.443, -0.38, 0.85, -0.21
, 23.463, -0.39, 0.84, -0.21
, 23.484, -0.37, 0.85, -0.19
, 23.504, -0.38, 0.83, -0.17
, 23.525, -0.37, 0.84, -0.16
, 23.541, -0.37, 0.86, -0.08
, 23.562, -0.38, 0.84, -0.17
, 23.565, -0.38, 0.84, -0.02
, 23.588, -0.38, 0.86, -0.09
, 23.602, -0.38, 0.87, -0.09
, 23.621, -0.37, 0.86, -0.09
, 23.646, -0.36, 0.86, -0.12
, 23.661, -0.37, 0.87, -0.12
, 23.682, -0.38, 0.86, -0.10
, 23.707, -0.38, 0.86, -0.08
, 23.722, -0.38, 0.87, -0.10
, 23.742, -0.38, 0.88, -0.12
, 23.764, -0.38, 0.87, -0.10
, 23.768, -0.38, 0.87, -0.10
, 23.787, -0.38, 0.87, -0.11
, 23.809, -0.36, 0.87, -0.12
, 23.823, -0.37, 0.86, -0.11
, 23.843, -0.37, 0.86, -0.11
, 23.863, -0.38, 0.86, -0.11
, 23.888, -0.38, 0.86, -0.11
, 23.913, -0.38, 0.86, -0.11
, 23.922, -0.37, 0.87, -0.12
, 23.942, -0.39, 0.86, -0.12
, 23.964, -0.37, 0.87, -0.12
, 23.968, -0.37, 0.86, -0.11
, 23.983, -0.38, 0.86, -0.11
, 24.010, -0.37, 0.85, -0.10
, 24.024, -0.37, 0.86, -0.12
, 24.044, -0.38, 0.86, -0.12
, 24.073, -0.37, 0.85, -0.09
, 24.084, -0.37, 0.86, -0.11
, 24.104, -0.38, 0.86, -0.13
, 24.130, -0.37, 0.86, -0.10
, 24.145, -0.37, 0.86, -0.14
, 24.166, -0.37, 0.86, -0.12
, 24.170, -0.38, 0.87, -0.15
, 24.185, -0.38, 0.88, -0.15
, 24.204, -0.38, 0.87, -0.14
, 24.234, -0.37, 0.86, -0.13
, 24.245, -0.37, 0.87, -0.12
, 24.268, -0.37, 0.86, -0.15
, 24.295, -0.37, 0.86, -0.13
, 24.307, -0.37, 0.86, -0.14
, 24.327, -0.37, 0.86, -0.14
, 24.354, -0.38, 0.86, -0.12
, 24.369, -0.37, 0.86, -0.13
, 24.373, -0.38, 0.86, -0.12
, 24.387, -0.38, 0.86, -0.11
, 24.413, -0.38, 0.86, -0.12
, 24.428, -0.38, 0.87, -0.13
, 24.448, -0.38, 0.87, -0.13
, 24.476, -0.37, 0.85, -0.12
, 24.491, -0.37, 0.85, -0.12
, 24.508, -0.37, 0.86, -0.12
, 24.526, -0.37, 0.86, -0.13
, 24.548, -0.38, 0.86, -0.12
, 24.569, -0.38, 0.86, -0.12
, 24.574, -0.37, 0.86, -0.12
, 24.593, -0.35, 0.80, -0.07
, 24.609, -0.44, 0.90, -0.13
, 24.636, -0.31, 0.93, -0.25
, 24.651, -0.42, 0.76, -0.05
, 24.670, -0.37, 0.88, -0.14
, 24.695, -0.38, 0.87, -0.16
, 24.708, -0.38, 0.86, -0.12
, 24.734, -0.42, 0.75, -0.14
, 24.757, -0.33, 0.95, -0.00
, 24.770, -0.38, 0.86, -0.13
, 24.774, -0.42, 0.90, -0.24
, 24.794, -0.30, 0.79, -0.01
, 24.809, -0.53, 0.84, -0.15
, 24.829, -0.24, 0.93, -0.24
, 24.855, -0.47, 0.63, 0.06
, 24.876, -0.34, 0.93, -0.11
, 24.895, -0.37, 0.93, -0.26
, 24.916, -0.35, 0.85, -0.07
, 24.937, -0.39, 0.86, -0.10
, 24.952, -0.35, 0.89, -0.15
, 24.972, -0.37, 0.85, -0.12
, 24.976, -0.38, 0.86, -0.12
, 24.998, -0.37, 0.86, -0.13
, 25.011, -0.38, 0.87, -0.15
, 25.033, -0.38, 0.88, -0.12
, 25.054, -0.37, 0.86, -0.14
, 25.079, -0.36, 0.88, -0.12
, 25.094, -0.39, 0.86, -0.11
, 25.112, -0.36, 0.87, -0.15
, 25.131, -0.38, 0.86, -0.13
, 25.151, -0.37, 0.86, -0.14
, 25.173, -0.37, 0.87, -0.13
, 25.177, -0.38, 0.87, -0.13
, 25.191, -0.37, 0.85, -0.14
, 25.212, -0.37, 0.85, -0.12
, 25.233, -0.38, 0.86, -0.14
, 25.251, -0.38, 0.87, -0.16
, 25.273, -0.38, 0.84, -0.11
, 25.295, -0.38, 0.85, -0.14
, 25.315, -0.38, 0.86, -0.17
, 25.336, -0.38, 0.86, -0.15
, 25.358, -0.37, 0.86, -0.13
, 25.379, -0.38, 0.86, -0.14
, 25.380, -0.37, 0.85, -0.11
, 25.391, -0.37, 0.85, -0.11
, 25.414, -0.38, 0.87, -0.15
, 25.436, -0.38, 0.87, -0.15
, 25.457, -0.30, 0.84, -0.12
, 25.478, -0.52, 0.81, -0.13
, 25.498, -0.19, 0.95, -0.18
, 25.513, -0.48, 0.77, -0.06
, 25.533, -0.33, 0.91, -0.13
, 25.557, -0.41, 0.84, -0.15
, 25.581, -0.37, 0.86, -0.13
, 25.589, -0.35, 0.87, -0.13
, 25.595, -0.39, 0.86, -0.16
, 25.615, -0.37, 0.87, -0.14
, 25.639, -0.38, 0.86, -0.14
, 25.655, -0.38, 0.85, -0.14
, 25.686, -0.38, 0.86, -0.15
, 25.697, -0.38, 0.85, -0.13
, 25.715, -0.39, 0.87, -0.13
, 25.741, -0.38, 0.87, -0.16
, 25.757, -0.39, 0.86, -0.17
, 25.779, -0.38, 0.86, -0.15
, 25.784, -0.38, 0.87, -0.15
, 25.804, -0.38, 0.85, -0.13
, 25.818, -0.38, 0.84, -0.10
, 25.840, -0.39, 0.85, -0.13
, 25.865, -0.38, 0.84, -0.14
, 25.883, -0.39, 0.85, -0.17
, 25.900, -0.38, 0.85, -0.17
, 25.925, -0.37, 0.85, -0.15
, 25.943, -0.37, 0.84, -0.13
, 25.963, -0.36, 0.83, -0.11
, 25.987, -0.39, 0.84, -0.13
, 25.992, -0.44, 0.81, -0.11
, 25.998, -0.39, 0.94, -0.16
, 26.023, -0.43, 0.81, -0.11
, 26.046, -0.38, 0.86, -0.15
, 26.057, -0.40, 0.84, -0.15
, 26.083, -0.38, 0.84, -0.12
, 26.107, -0.40, 0.85, -0.14
, 26.119, -0.39, 0.85, -0.16
, 26.142, -0.39, 0.85, -0.18
, 26.163, -0.38, 0.86, -0.16
, 26.187, -0.39, 0.86, -0.14
, 26.192, -0.39, 0.85, -0.11
, 26.198, -0.38, 0.83, -0.10
, 26.226, -0.39, 0.84, -0.13
, 26.246, -0.40, 0.85, -0.15
, 26.259, -0.39, 0.85, -0.15
, 26.289, -0.39, 0.85, -0.14
, 26.299, -0.40, 0.85, -0.13
, 26.322, -0.39, 0.86, -0.17
, 26.339, -0.40, 0.86, -0.18
, 26.360, -0.38, 0.84, -0.16
, 26.385, -0.39, 0.85, -0.14
, 26.389, -0.38, 0.83, -0.11
, 26.403, -0.39, 0.85, -0.11
, 26.421, -0.39, 0.85, -0.11
, 26.447, -0.39, 0.86, -0.14
, 26.460, -0.40, 0.85, -0.13
, 26.480, -0.40, 0.85, -0.15
, 26.509, -0.41, 0.86, -0.20
, 26.522, -0.39, 0.85, -0.20
, 26.548, -0.40, 0.83, -0.15
, 26.561, -0.39, 0.86, -0.15
, 26.583, -0.39, 0.85, -0.15
, 26.588, -0.39, 0.85, -0.12
, 26.606, -0.38, 0.86, -0.13
, 26.623, -0.39, 0.85, -0.15
, 26.646, -0.39, 0.84, -0.17
, 26.666, -0.39, 0.85, -0.20
, 26.683, -0.39, 0.84, -0.16
, 26.927, -0.39, 0.85, -0.15
, 26.989, -0.39, 0.85, -0.15
, 27.055, -0.39, 0.84, -0.14
, 27.120, -0.39, 0.85, -0.15
, 27.187, -0.39, 0.84, -0.15
, 27.191, -0.39, 0.85, -0.15
, 27.250, -0.39, 0.85, -0.16
, 27.308, -0.39, 0.85, -0.15
, 27.372, -0.39, 0.85, -0.16
, 27.390, -0.39, 0.85, -0.15
, 27.437, -0.39, 0.84, -0.15
, 27.505, -0.39, 0.85, -0.15
, 27.566, -0.39, 0.84, -0.16
, 27.590, -0.39, 0.85, -0.15
, 27.630, -0.40, 0.85, -0.18
, 27.689, -0.39, 0.84, -0.12
, 27.756, -0.39, 0.82, -0.13
, 27.798, -0.39, 0.84, -0.14
, 27.820, -0.39, 0.86, -0.20
, 27.889, -0.40, 0.84, -0.12
, 27.945, -0.40, 0.85, -0.16
, 27.991, -0.40, 0.85, -0.16
, 28.011, -0.41, 0.84, -0.12
, 28.072, -0.42, 0.84, -0.13
, 28.134, -0.42, 0.85, -0.12
, 28.196, -0.42, 0.85, -0.13
, 28.200, -0.42, 0.85, -0.13
, 28.264, -0.42, 0.85, -0.12
, 28.325, -0.42, 0.84, -0.12
, 28.388, -0.42, 0.84, -0.13
, 28.395, -0.42, 0.84, -0.12
, 28.456, -0.42, 0.85, -0.13
, 28.516, -0.42, 0.85, -0.11
, 28.579, -0.42, 0.84, -0.12
, 28.596, -0.42, 0.85, -0.12
, 28.646, -0.42, 0.84, -0.10
, 28.711, -0.42, 0.85, -0.12
, 28.775, -0.41, 0.84, -0.09
, 28.800, -0.42, 0.84, -0.10
, 28.835, -0.42, 0.84, -0.10
, 28.897, -0.42, 0.85, -0.11
, 28.963, -0.41, 0.84, -0.11
, 29.006, -0.42, 0.85, -0.11
, 29.026, -0.42, 0.85, -0.10
, 29.090, -0.42, 0.85, -0.11
, 29.160, -0.41, 0.85, -0.10
, 29.200, -0.42, 0.85, -0.11
, 29.225, -0.42, 0.84, -0.10
, 29.284, -0.42, 0.84, -0.10
, 29.351, -0.42, 0.85, -0.12
, 29.404, -0.42, 0.84, -0.10
, 29.408, -0.41, 0.84, -0.09
, 29.472, -0.41, 0.85, -0.10
, 29.537, -0.42, 0.84, -0.10
, 29.597, -0.42, 0.85, -0.14
, 29.608, -0.42, 0.85, -0.11
, 29.661, -0.42, 0.85, -0.14
, 29.723, -0.42, 0.84, -0.14
, 29.789, -0.42, 0.84, -0.14
, 29.810, -0.42, 0.84, -0.14
, 29.849, -0.42, 0.82, -0.14
, 29.921, -0.42, 0.84, -0.18
, 29.981, -0.42, 0.83, -0.16
, 30.006, -0.42, 0.83, -0.17
, 30.044, -0.43, 0.83, -0.19
, 30.106, -0.42, 0.82, -0.16
, 30.170, -0.42, 0.81, -0.16
, 30.211, -0.43, 0.82, -0.18
, 30.238, -0.44, 0.83, -0.22
, 30.298, -0.44, 0.81, -0.16
, 30.360, -0.45, 0.79, -0.16
, 30.409, -0.45, 0.80, -0.17
, 30.423, -0.47, 0.81, -0.17
, 30.487, -0.44, 0.81, -0.21
, 30.550, -0.46, 0.81, -0.24
, 30.617, -0.44, 0.81, -0.21
, 30.621, -0.42, 0.80, -0.19
, 30.686, -0.46, 0.78, -0.20
, 30.750, -0.47, 0.80, -0.24
, 30.815, -0.46, 0.79, -0.22
, 30.819, -0.46, 0.79, -0.22
, 30.869, -0.47, 0.78, -0.22
, 30.933, -0.46, 0.79, -0.22
, 30.995, -0.47, 0.79, -0.23
, 31.014, -0.46, 0.79, -0.22
, 31.065, -0.46, 0.78, -0.22
, 31.131, -0.47, 0.79, -0.23
, 31.194, -0.46, 0.78, -0.21
, 31.218, -0.46, 0.79, -0.22
, 31.252, -0.46, 0.79, -0.21
, 31.316, -0.47, 0.79, -0.22
, 31.377, -0.46, 0.79, -0.21
, 31.420, -0.46, 0.79, -0.21
, 31.444, -0.46, 0.79, -0.22
, 31.504, -0.46, 0.78, -0.22
, 31.574, -0.47, 0.78, -0.23
, 31.623, -0.47, 0.78, -0.22
, 31.628, -0.46, 0.79, -0.22
, 31.693, -0.46, 0.79, -0.22
, 31.757, -0.46, 0.79, -0.21
, 31.820, -0.46, 0.79, -0.21
, 31.825, -0.46, 0.79, -0.21
, 32.084, -0.45, 0.79, -0.21
, 32.101, -0.47, 0.77, -0.19
, 32.129, -0.44, 0.80, -0.25
, 32.142, -0.47, 0.80, -0.23
, 32.162, -0.47, 0.77, -0.18
, 32.188, -0.46, 0.78, -0.20
, 32.202, -0.45, 0.80, -0.25
, 32.223, -0.45, 0.81, -0.25
, 32.248, -0.47, 0.78, -0.22
, 32.263, -0.46, 0.79, -0.22
, 32.290, -0.46, 0.78, -0.21
, 32.309, -0.44, 0.82, -0.28
, 32.322, -0.47, 0.78, -0.22
, 32.341, -0.49, 0.77, -0.20
, 32.361, -0.45, 0.79, -0.21
, 32.381, -0.46, 0.79, -0.25
, 32.401, -0.44, 0.84, -0.28
, 32.422, -0.46, 0.79, -0.23
, 32.423, -0.48, 0.75, -0.20
, 32.442, -0.46, 0.76, -0.17
, 32.466, -0.44, 0.81, -0.24
, 32.481, -0.46, 0.78, -0.19
, 32.505, -0.46, 0.79, -0.24
, 32.522, -0.47, 0.79, -0.24
, 32.544, -0.46, 0.78, -0.19
, 32.565, -0.46, 0.79, -0.21
, 32.587, -0.45, 0.79, -0.20
, 32.604, -0.45, 0.79, -0.20
, 32.625, -0.46, 0.79, -0.21
, 32.630, -0.46, 0.79, -0.20
, 32.655, -0.47, 0.76, -0.23
, 32.667, -0.47, 0.79, -0.22
, 32.687, -0.47, 0.80, -0.23
, 32.709, -0.45, 0.79, -0.21
, 32.727, -0.43, 0.83, -0.26
, 32.745, -0.45, 0.79, -0.21
, 32.775, -0.46, 0.78, -0.21
, 32.787, -0.45, 0.79, -0.22
, 32.807, -0.45, 0.79, -0.21
, 32.828, -0.45, 0.79, -0.22
, 32.834, -0.45, 0.79, -0.22
, 32.848, -0.46, 0.79, -0.21
, 32.870, -0.44, 0.79, -0.20
, 32.896, -0.45, 0.79, -0.23
, 32.909, -0.45, 0.79, -0.21
, 32.926, -0.46, 0.80, -0.23
, 32.954, -0.45, 0.79, -0.21
, 32.972, -0.45, 0.80, -0.22
, 32.993, -0.46, 0.79, -0.22
, 33.015, -0.44, 0.80, -0.21
, 33.030, -0.45, 0.80, -0.22
, 33.034, -0.44, 0.81, -0.24
, 33.055, -0.44, 0.79, -0.21
, 33.074, -0.45, 0.79, -0.21
, 33.095, -0.45, 0.79, -0.22
, 33.108, -0.44, 0.79, -0.21
, 33.128, -0.45, 0.79, -0.21
, 33.148, -0.46, 0.79, -0.22
, 33.174, -0.44, 0.80, -0.21
, 33.192, -0.45, 0.80, -0.20
, 33.212, -0.44, 0.81, -0.21
, 33.235, -0.45, 0.80, -0.21
, 33.239, -0.45, 0.80, -0.19
, 33.248, -0.44, 0.81, -0.22
, 33.272, -0.44, 0.82, -0.22
, 33.294, -0.44, 0.80, -0.20
, 33.314, -0.44, 0.80, -0.19
, 33.334, -0.46, 0.80, -0.20
, 33.357, -0.45, 0.79, -0.19
, 33.372, -0.44, 0.80, -0.20
, 33.394, -0.45, 0.81, -0.20
, 33.415, -0.44, 0.81, -0.21
, 33.436, -0.45, 0.81, -0.20
, 33.440, -0.45, 0.80, -0.20
, 33.450, -0.46, 0.79, -0.19
, 33.474, -0.45, 0.79, -0.18
, 33.494, -0.44, 0.80, -0.20
, 33.515, -0.44, 0.80, -0.21
, 33.535, -0.45, 0.79, -0.17
, 33.554, -0.44, 0.81, -0.22
, 33.573, -0.45, 0.81, -0.24
, 33.600, -0.46, 0.80, -0.19
, 33.614, -0.46, 0.78, -0.17
, 33.633, -0.45, 0.80, -0.20
, 33.637, -0.46, 0.80, -0.19
, 33.661, -0.45, 0.81, -0.22
, 33.672, -0.45, 0.79, -0.18
, 33.692, -0.44, 0.79, -0.18
, 33.718, -0.46, 0.79, -0.20
, 33.732, -0.46, 0.79, -0.20
, 33.753, -0.45, 0.80, -0.18
, 33.775, -0.46, 0.80, -0.23
, 33.793, -0.46, 0.79, -0.22
, 33.816, -0.45, 0.80, -0.19
, 33.834, -0.44, 0.80, -0.18
, 33.838, -0.45, 0.80, -0.20
, 33.855, -0.45, 0.80, -0.21
, 33.874, -0.46, 0.78, -0.18
, 33.896, -0.43, 0.81, -0.21
, 33.923, -0.44, 0.80, -0.22
, 33.934, -0.44, 0.80, -0.20
, 33.954, -0.46, 0.79, -0.19
, 33.976, -0.47, 0.78, -0.22
, 33.992, -0.47, 0.79, -0.20
, 34.019, -0.47, 0.80, -0.22
, 34.040, -0.45, 0.80, -0.21
, 34.041, -0.45, 0.81, -0.23
, 34.052, -0.46, 0.80, -0.22
, 34.073, -0.46, 0.79, -0.19
, 34.093, -0.46, 0.80, -0.19
, 34.114, -0.45, 0.80, -0.21
, 34.135, -0.45, 0.80, -0.20
, 34.156, -0.46, 0.80, -0.22
, 34.177, -0.45, 0.81, -0.21
, 34.197, -0.45, 0.79, -0.20
, 34.214, -0.45, 0.79, -0.24
, 34.235, -0.45, 0.79, -0.21
, 34.236, -0.46, 0.79, -0.22
, 34.256, -0.44, 0.78, -0.22
, 34.277, -0.45, 0.79, -0.24
, 34.298, -0.44, 0.78, -0.23
, 34.315, -0.45, 0.79, -0.25
, 34.337, -0.45, 0.79, -0.27
, 34.357, -0.46, 0.80, -0.23
, 34.377, -0.44, 0.79, -0.22
, 34.398, -0.44, 0.79, -0.29
, 34.415, -0.44, 0.79, -0.29
, 34.436, -0.47, 0.79, -0.26
, 34.437, -0.45, 0.79, -0.25
, 34.457, -0.44, 0.81, -0.26
, 34.477, -0.48, 0.77, -0.23
, 34.497, -0.46, 0.80, -0.24
, 34.519, -0.48, 0.77, -0.26
, 34.541, -0.45, 0.79, -0.23
, 34.560, -0.46, 0.80, -0.27
, 34.583, -0.44, 0.79, -0.26
, 34.607, -0.43, 0.78, -0.23
, 34.621, -0.41, 0.78, -0.23
, 34.640, -0.45, 0.79, -0.25
, 34.644, -0.44, 0.81, -0.28
, 34.667, -0.47, 0.79, -0.24
, 34.682, -0.48, 0.76, -0.18
, 34.699, -0.46, 0.79, -0.24
, 34.724, -0.45, 0.80, -0.26
, 34.743, -0.43, 0.81, -0.28
, 34.761, -0.44, 0.81, -0.28
, 34.789, -0.50, 0.75, -0.17
, 34.801, -0.50, 0.76, -0.20
, 34.823, -0.46, 0.76, -0.19
, 34.848, -0.46, 0.78, -0.23
, 34.853, -0.46, 0.79, -0.26
, 34.860, -0.46, 0.77, -0.10
, 34.880, -0.38, 0.87, -0.27
, 34.901, -0.43, 0.76, -0.16
, 34.921, -0.47, 0.78, -0.25
, 34.941, -0.45, 0.78, -0.23
, 34.968, -0.46, 0.78, -0.24
, 34.982, -0.45, 0.79, -0.26
, 35.002, -0.45, 0.79, -0.23
, 35.028, -0.47, 0.78, -0.23
, 35.044, -0.45, 0.79, -0.22
, 35.048, -0.48, 0.78, -0.24
, 35.063, -0.46, 0.78, -0.23
, 35.084, -0.45, 0.78, -0.23
, 35.107, -0.45, 0.79, -0.22
, 35.131, -0.43, 0.79, -0.25
, 35.142, -0.45, 0.77, -0.22
, 35.164, -0.44, 0.78, -0.23
, 35.190, -0.46, 0.78, -0.24
, 35.204, -0.46, 0.78, -0.23
, 35.224, -0.47, 0.78, -0.26
, 35.246, -0.45, 0.78, -0.24
, 35.250, -0.46, 0.80, -0.26
, 35.263, -0.45, 0.79, -0.24
, 35.285, -0.45, 0.79, -0.23
, 35.314, -0.44, 0.79, -0.23
, 35.324, -0.42, 0.78, -0.23
, 35.343, -0.43, 0.80, -0.24
, 35.371, -0.46, 0.79, -0.27
, 35.384, -0.42, 0.80, -0.23
, 35.405, -0.43, 0.80, -0.23
, 35.435, -0.46, 0.79, -0.25
, 35.445, -0.43, 0.80, -0.25
, 35.449, -0.44, 0.79, -0.24
, 35.468, -0.40, 0.79, -0.25
, 35.489, -0.45, 0.78, -0.22
, 35.506, -0.43, 0.79, -0.25
, 35.525, -0.46, 0.80, -0.25
, 35.546, -0.45, 0.80, -0.25
, 35.565, -0.44, 0.81, -0.25
, 35.590, -0.42, 0.80, -0.23
, 35.834, -0.44, 0.79, -0.27
, 35.891, -0.44, 0.80, -0.26
, 35.956, -0.43, 0.75, -0.17
, 36.019, -0.45, 0.78, -0.27
, 36.055, -0.43, 0.81, -0.30
, 36.081, -0.40, 0.83, -0.35
, 36.147, -0.45, 0.74, -0.24
, 36.214, -0.45, 0.74, -0.22
, 36.259, -0.45, 0.75, -0.24
, 36.271, -0.46, 0.77, -0.26
, 36.341, -0.47, 0.77, -0.21
, 36.407, -0.42, 0.79, -0.30
, 36.453, -0.45, 0.78, -0.24
, 36.474, -0.46, 0.78, -0.21
, 36.524, -0.40, 0.74, -0.14
, 36.589, -0.46, 0.79, -0.26
, 36.651, -0.45, 0.78, -0.23
, 36.653, -0.44, 0.77, -0.22
, 36.726, -0.43, 0.79, -0.24
, 36.782, -0.45, 0.78, -0.24
, 36.844, -0.45, 0.77, -0.22
, 36.854, -0.44, 0.78, -0.23
, 36.909, -0.46, 0.83, -0.28
, 36.975, -0.45, 0.78, -0.22
, 37.043, -0.44, 0.76, -0.27
, 37.057, -0.45, 0.79, -0.26
, 37.105, -0.47, 0.79, -0.20
, 37.166, -0.45, 0.78, -0.20
, 37.230, -0.45, 0.81, -0.24
, 37.257, -0.46, 0.79, -0.21
, 37.291, -0.44, 0.80, -0.26
, 37.360, -0.44, 0.79, -0.26
, 37.417, -0.45, 0.78, -0.26
, 37.460, -0.44, 0.79, -0.26
, 37.487, -0.43, 0.79, -0.26
, 37.551, -0.44, 0.77, -0.19
, 37.615, -0.47, 0.78, -0.23
, 37.663, -0.44, 0.78, -0.23
, 37.670, -0.42, 0.79, -0.26
, 37.736, -0.46, 0.78, -0.18
, 37.806, -0.43, 0.79, -0.22
, 37.873, -0.45, 0.79, -0.21
, 37.878, -0.45, 0.79, -0.22
, 37.926, -0.46, 0.81, -0.21
, 37.990, -0.44, 0.79, -0.19
, 38.057, -0.46, 0.80, -0.18
, 38.064, -0.47, 0.79, -0.20
, 38.116, -0.50, 0.75, -0.19
, 38.181, -0.46, 0.80, -0.18
, 38.245, -0.46, 0.81, -0.19
, 38.265, -0.47, 0.80, -0.19
, 38.309, -0.48, 0.82, -0.18
, 38.370, -0.46, 0.76, -0.15
, 38.436, -0.48, 0.80, -0.17
, 38.473, -0.48, 0.79, -0.17
, 38.497, -0.46, 0.80, -0.19
, 38.560, -0.46, 0.80, -0.19
, 38.624, -0.48, 0.78, -0.15
, 38.668, -0.46, 0.80, -0.19
, 38.689, -0.46, 0.80, -0.18
, 38.753, -0.48, 0.79, -0.14
, 38.817, -0.49, 0.80, -0.23
, 38.875, -0.48, 0.78, -0.17
, 38.881, -0.48, 0.77, -0.13
, 38.942, -0.47, 0.78, -0.11
, 39.041, -0.47, 0.87, -0.16
, 39.070, -0.48, 0.83, -0.15
, 39.082, -0.49, 0.84, -0.17
, 39.131, -0.42, 0.78, -0.15
, 39.200, -0.47, 0.83, -0.17
, 39.259, -0.46, 0.83, -0.16
, 39.275, -0.45, 0.82, -0.16
, 39.326, -0.44, 0.81, -0.13
, 39.386, -0.44, 0.81, -0.11
, 39.452, -0.45, 0.86, -0.13
, 39.475, -0.44, 0.82, -0.11
, 39.515, -0.44, 0.81, -0.11
, 39.579, -0.44, 0.84, -0.16
, 39.648, -0.41, 0.82, -0.13
, 39.675, -0.44, 0.84, -0.14
, 39.706, -0.44, 0.82, -0.12
, 39.771, -0.45, 0.83, -0.13
, 39.840, -0.45, 0.85, -0.13
, 39.876, -0.45, 0.84, -0.13
, 39.899, -0.43, 0.82, -0.10
, 39.966, -0.46, 0.80, -0.10
, 40.023, -0.43, 0.82, -0.09
, 40.078, -0.44, 0.81, -0.10
, 40.089, -0.46, 0.80, -0.12
, 40.153, -0.47, 0.79, -0.10
, 40.220, -0.45, 0.79, -0.11
, 40.287, -0.46, 0.79, -0.10
, 40.291, -0.45, 0.80, -0.10
, 40.342, -0.49, 0.83, -0.13
, 40.406, -0.42, 0.84, -0.13
, 40.469, -0.47, 0.82, -0.11
, 40.480, -0.46, 0.83, -0.12
, 40.536, -0.44, 0.83, -0.12
, 40.597, -0.47, 0.81, -0.14
, 40.664, -0.45, 0.80, -0.11
, 40.682, -0.45, 0.82, -0.12
, 40.722, -0.49, 0.82, -0.10
, 40.994, -0.42, 0.77, -0.11
, 41.004, -0.50, 0.83, -0.11
, 41.024, -0.40, 0.84, -0.14
, 41.051, -0.50, 0.82, -0.12
, 41.066, -0.37, 0.83, -0.15
, 41.085, -0.53, 0.82, -0.16
, 41.106, -0.39, 0.81, -0.20
, 41.127, -0.54, 0.84, -0.08
, 41.156, -0.38, 0.83, -0.16
, 41.167, -0.50, 0.82, -0.09
, 41.187, -0.44, 0.80, -0.17
, 41.205, -0.46, 0.83, -0.11
, 41.230, -0.45, 0.82, -0.14
, 41.247, -0.41, 0.78, -0.10
, 41.266, -0.49, 0.82, -0.04
, 41.291, -0.45, 0.82, -0.12
, 41.297, -0.40, 0.87, -0.10
, 41.307, -0.50, 0.80, -0.13
, 41.330, -0.48, 0.85, -0.11
, 41.355, -0.36, 0.82, -0.10
, 41.373, -0.51, 0.82, -0.07
, 41.389, -0.41, 0.84, -0.15
, 41.415, -0.41, 0.84, -0.15
, 41.427, -0.49, 0.81, -0.13
, 41.450, -0.41, 0.84, -0.10
, 41.473, -0.50, 0.83, -0.10
, 41.496, -0.45, 0.83, -0.12
, 41.501, -0.41, 0.82, -0.14
, 41.507, -0.52, 0.83, -0.10
, 41.529, -0.39, 0.83, -0.13
, 41.549, -0.52, 0.82, -0.11
, 41.570, -0.39, 0.83, -0.17
, 41.597, -0.49, 0.81, -0.10
, 41.611, -0.46, 0.83, -0.13
, 41.630, -0.45, 0.83, -0.13
, 41.656, -0.43, 0.81, -0.17
, 41.676, -0.41, 0.79, -0.07
, 41.697, -0.45, 0.82, -0.12
, 41.701, -0.48, 0.84, -0.11
, 41.709, -0.42, 0.85, -0.13
, 41.729, -0.46, 0.84, -0.13
, 41.757, -0.44, 0.82, -0.10
, 41.772, -0.42, 0.81, -0.10
, 41.795, -0.49, 0.82, -0.12
, 41.819, -0.45, 0.85, -0.17
, 41.832, -0.45, 0.78, -0.13
, 41.851, -0.46, 0.79, -0.13
, 41.876, -0.41, 0.88, -0.15
, 41.893, -0.45, 0.82, -0.13
, 41.897, -0.49, 0.79, -0.11
, 41.918, -0.40, 0.83, -0.12
, 41.931, -0.47, 0.77, -0.13
