
unknown,time,index,x,y,z,norm,unknown2,
0014.4F01.0000.0868,0,0,-0.12903225806451613,1.064516129032258,-0.27419354838709675,1.1068089331805007,false,
0014.4F01.0000.0868,10,1,-0.1774193548387097,1.0806451612903225,-0.27419354838709675,1.128917044812717,false,
0014.4F01.0000.0868,20,2,-0.12903225806451613,1.0483870967741935,-0.2903225806451613,1.095468862695931,false,
0014.4F01.0000.0868,30,3,-0.1935483870967742,1.0483870967741935,-0.24193548387096775,1.0932105292148737,false,
0014.4F01.0000.0868,40,4,-0.1935483870967742,1.0483870967741935,-0.2903225806451613,1.1049270037712227,false,
0014.4F01.0000.0868,50,5,-0.16129032258064516,1.0806451612903225,-0.2903225806451613,1.1305289618629069,false,
0014.4F01.0000.0868,60,6,-0.1935483870967742,1.064516129032258,-0.27419354838709675,1.116170985599739,false,
0014.4F01.0000.0868,70,7,-0.1935483870967742,1.0483870967741935,-0.3064516129032258,1.1092741202612515,false,
0014.4F01.0000.0868,81,8,-0.16129032258064516,1.064516129032258,-0.2903225806451613,1.1151216785447486,false,
0014.4F01.0000.0868,89,9,-0.14516129032258066,1.0483870967741935,-0.27419354838709675,1.0933295051666017,false,
0014.4F01.0000.0868,100,10,-0.16129032258064516,1.064516129032258,-0.3064516129032258,1.119429206416815,false,
0014.4F01.0000.0868,110,11,-0.1774193548387097,1.0483870967741935,-0.2903225806451613,1.1022161008561218,false,
0014.4F01.0000.0868,120,12,-0.16129032258064516,1.064516129032258,-0.2903225806451613,1.1151216785447486,false,
0014.4F01.0000.0868,129,13,-0.1774193548387097,1.0483870967741935,-0.27419354838709675,1.0980779727009886,false,
0014.4F01.0000.0868,140,14,-0.1935483870967742,1.0483870967741935,-0.3064516129032258,1.1092741202612515,false,
0014.4F01.0000.0868,150,15,-0.1774193548387097,1.0483870967741935,-0.2903225806451613,1.1022161008561218,false,
0014.4F01.0000.0868,161,16,-0.1935483870967742,1.064516129032258,-0.2903225806451613,1.120242280915183,false,
0014.4F01.0000.0868,169,17,-0.2903225806451613,1.1774193548387097,-0.2903225806451613,1.246952580820031,false,
0014.4F01.0000.0868,180,18,-0.14516129032258066,1.064516129032258,-0.2903225806451613,1.1129032258064515,false,
0014.4F01.0000.0868,190,19,-0.12903225806451613,1.032258064516129,-0.27419354838709675,1.075819751332406,false,
0014.4F01.0000.0868,199,20,-0.2903225806451613,1.1129032258064515,-0.27419354838709675,1.182380181168468,false,
0014.4F01.0000.0868,210,21,-0.14516129032258066,1.0483870967741935,-0.27419354838709675,1.0933295051666017,false,
0014.4F01.0000.0868,219,22,-0.16129032258064516,1.0483870967741935,-0.2903225806451613,1.0997350924987603,false,
0014.4F01.0000.0868,229,23,-0.14516129032258066,1.064516129032258,-0.2903225806451613,1.1129032258064515,false,
0014.4F01.0000.0868,241,24,-0.16129032258064516,1.1129032258064515,-0.2903225806451613,1.1614023243480445,false,
0014.4F01.0000.0868,249,25,-0.12903225806451613,1.1290322580645162,-0.2903225806451613,1.172881223399861,false,
0014.4F01.0000.0868,260,26,-0.12903225806451613,1.0806451612903225,-0.27419354838709675,1.122330339168697,false,
0014.4F01.0000.0868,270,27,-0.1774193548387097,1.032258064516129,-0.27419354838709675,1.0826894481831233,false,
0014.4F01.0000.0868,280,28,-0.14516129032258066,1.0483870967741935,-0.2903225806451613,1.0974855378196129,false,
0014.4F01.0000.0868,290,29,-0.16129032258064516,1.0483870967741935,-0.2903225806451613,1.0997350924987603,false,
0014.4F01.0000.0868,300,30,-0.1774193548387097,1.064516129032258,-0.27419354838709675,1.1134874576834326,false,
0014.4F01.0000.0868,310,31,-0.16129032258064516,1.0806451612903225,-0.3064516129032258,1.1347780064088941,false,
0014.4F01.0000.0868,321,32,-0.1774193548387097,1.032258064516129,-0.2903225806451613,1.0868861670213836,false,
0014.4F01.0000.0868,329,33,-0.1935483870967742,1.1129032258064515,-0.27419354838709675,1.1624098546275645,false,
0014.4F01.0000.0868,340,34,-0.1774193548387097,1.064516129032258,-0.25806451612903225,1.1096258427623784,false,
0014.4F01.0000.0868,350,35,-0.1935483870967742,1.0483870967741935,-0.2903225806451613,1.1049270037712227,false,
0014.4F01.0000.0868,360,36,-0.1774193548387097,1.0483870967741935,-0.2903225806451613,1.1022161008561218,false,
0014.4F01.0000.0868,370,37,-0.16129032258064516,1.0483870967741935,-0.2903225806451613,1.0997350924987603,false,
0014.4F01.0000.0868,380,38,-0.16129032258064516,1.096774193548387,-0.27419354838709675,1.1419764891489625,false,
0014.4F01.0000.0868,390,39,-0.16129032258064516,1.0806451612903225,-0.25806451612903225,1.1226779713093453,false,
0014.4F01.0000.0868,401,40,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,409,41,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,420,42,-0.16129032258064516,1.064516129032258,-0.2903225806451613,1.1151216785447486,false,
0014.4F01.0000.0868,429,43,-0.14516129032258066,1.0483870967741935,-0.2903225806451613,1.0974855378196129,false,
0014.4F01.0000.0868,440,44,-0.14516129032258066,1.0483870967741935,-0.2903225806451613,1.0974855378196129,false,
0014.4F01.0000.0868,450,45,-0.16129032258064516,1.0806451612903225,-0.25806451612903225,1.1226779713093453,false,
0014.4F01.0000.0868,460,46,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,470,47,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,481,48,-0.16129032258064516,1.0483870967741935,-0.27419354838709675,1.09558759340269,false,
0014.4F01.0000.0868,489,49,-0.1935483870967742,1.0483870967741935,-0.3064516129032258,1.1092741202612515,false,
0014.4F01.0000.0868,500,50,-0.1935483870967742,1.1129032258064515,-0.27419354838709675,1.1624098546275645,false,
0014.4F01.0000.0868,510,51,-0.1774193548387097,1.096774193548387,-0.2903225806451613,1.1483372587953267,false,
0014.4F01.0000.0868,520,52,-0.1774193548387097,1.0483870967741935,-0.27419354838709675,1.0980779727009886,false,
0014.4F01.0000.0868,530,53,-0.1774193548387097,1.064516129032258,-0.24193548387096775,1.1059859830925012,false,
0014.4F01.0000.0868,540,54,-0.1935483870967742,1.064516129032258,-0.2903225806451613,1.120242280915183,false,
0014.4F01.0000.0868,550,55,-0.16129032258064516,1.0483870967741935,-0.2903225806451613,1.0997350924987603,false,
0014.4F01.0000.0868,561,56,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,569,57,-0.1774193548387097,1.064516129032258,-0.24193548387096775,1.1059859830925012,false,
0014.4F01.0000.0868,580,58,-0.1774193548387097,1.0806451612903225,-0.27419354838709675,1.128917044812717,false,
0014.4F01.0000.0868,590,59,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,600,60,-0.16129032258064516,1.0806451612903225,-0.2903225806451613,1.1305289618629069,false,
0014.4F01.0000.0868,610,61,-0.14516129032258066,1.0806451612903225,-0.2903225806451613,1.1283408020898518,false,
0014.4F01.0000.0868,620,62,-0.1774193548387097,1.0806451612903225,-0.27419354838709675,1.128917044812717,false,
0014.4F01.0000.0868,630,63,-0.14516129032258066,1.0483870967741935,-0.27419354838709675,1.0933295051666017,false,
0014.4F01.0000.0868,641,64,-0.1935483870967742,1.064516129032258,-0.2903225806451613,1.120242280915183,false,
0014.4F01.0000.0868,649,65,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,660,66,-0.1935483870967742,1.0483870967741935,-0.27419354838709675,1.1007990665001004,false,
0014.4F01.0000.0868,670,67,-0.16129032258064516,1.0806451612903225,-0.3064516129032258,1.1347780064088941,false,
0014.4F01.0000.0868,680,68,-0.1774193548387097,1.064516129032258,-0.27419354838709675,1.1134874576834326,false,
0014.4F01.0000.0868,690,69,-0.14516129032258066,1.0483870967741935,-0.2903225806451613,1.0974855378196129,false,
0014.4F01.0000.0868,700,70,-0.1774193548387097,1.064516129032258,-0.3064516129032258,1.121866662082529,false,
0014.4F01.0000.0868,710,71,-0.1935483870967742,1.064516129032258,-0.2903225806451613,1.120242280915183,false,
0014.4F01.0000.0868,721,72,-0.1774193548387097,1.1290322580645162,-0.2903225806451613,1.179185595253822,false,
0014.4F01.0000.0868,729,73,-0.1935483870967742,1.0806451612903225,-0.2903225806451613,1.1355800912310925,false,
0014.4F01.0000.0868,740,74,-0.1774193548387097,1.096774193548387,-0.27419354838709675,1.144365920972049,false,
0014.4F01.0000.0868,750,75,-0.1774193548387097,1.064516129032258,-0.2903225806451613,1.1175685291174198,false,
0014.4F01.0000.0868,760,76,-0.1774193548387097,1.064516129032258,-0.3064516129032258,1.121866662082529,false,
0014.4F01.0000.0868,770,77,-0.1774193548387097,1.0483870967741935,-0.2903225806451613,1.1022161008561218,false,
0014.4F01.0000.0868,780,78,-0.3225806451612903,1.0806451612903225,-0.27419354838709675,1.1606180850003882,false,
0014.4F01.0000.0868,789,79,-0.16129032258064516,1.064516129032258,-0.27419354838709675,1.111031619309324,false,
0014.4F01.0000.0868,801,80,-0.24193548387096775,1.064516129032258,-0.2903225806451613,1.1296081480576212,false,
0014.4F01.0000.0868,809,81,-0.12903225806451613,1.032258064516129,-0.3064516129032258,1.084490030581564,false,
