
unknown,time,index,x,y,z,norm,unknown2,
0014.4F01.0000.0868,450,44,-0.05913978494623656,-0.8924731182795699,-0.3763440860215054,0.9703817043300582,true,
0014.4F01.0000.0868,460,45,-0.04838709677419355,-0.9032258064516129,-0.3817204301075269,0.9817681270727202,true,
0014.4F01.0000.0868,470,46,-0.04838709677419355,-0.8924731182795699,-0.3763440860215054,0.9697857748334199,true,
0014.4F01.0000.0868,480,47,-0.053763440860215055,-0.9032258064516129,-0.3763440860215054,0.9799705281775868,true,
0014.4F01.0000.0868,491,48,-0.053763440860215055,-0.8924731182795699,-0.3870967741935484,0.9742908636623049,true,
0014.4F01.0000.0868,499,49,-0.04838709677419355,-0.9032258064516129,-0.3870967741935484,0.9838709677419355,true,
0014.4F01.0000.0868,510,50,-0.043010752688172046,-0.8978494623655914,-0.3763440860215054,0.9744836853433447,true,
0014.4F01.0000.0868,520,51,-0.053763440860215055,-0.8978494623655914,-0.3655913978494624,0.9709177281442724,true,
0014.4F01.0000.0868,530,52,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,540,53,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,550,54,-0.053763440860215055,-0.8978494623655914,-0.3709677419354839,0.9729548962824655,true,
0014.4F01.0000.0868,560,55,-0.05913978494623656,-0.8978494623655914,-0.3817204301075269,0.9774158060902964,true,
0014.4F01.0000.0868,571,56,-0.04838709677419355,-0.9032258064516129,-0.3817204301075269,0.9817681270727202,true,
0014.4F01.0000.0868,579,57,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,590,58,-0.04838709677419355,-0.8978494623655914,-0.3655913978494624,0.9706348635743208,true,
0014.4F01.0000.0868,600,59,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,610,60,-0.053763440860215055,-0.9032258064516129,-0.3870967741935484,0.9841500279959083,true,
0014.4F01.0000.0868,620,61,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,630,62,-0.05913978494623656,-0.8978494623655914,-0.3817204301075269,0.9774158060902964,true,
0014.4F01.0000.0868,640,63,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,651,64,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,659,65,-0.03225806451612903,-0.8924731182795699,-0.3763440860215054,0.9691149161277769,true,
0014.4F01.0000.0868,670,66,-0.04838709677419355,-0.8978494623655914,-0.3763440860215054,0.9747357792180293,true,
0014.4F01.0000.0868,680,67,-0.053763440860215055,-0.9032258064516129,-0.3763440860215054,0.9799705281775868,true,
0014.4F01.0000.0868,690,68,-0.05913978494623656,-0.9032258064516129,-0.3817204301075269,0.9823567877126563,true,
0014.4F01.0000.0868,700,69,-0.03225806451612903,-0.8924731182795699,-0.3870967741935484,0.9733410307641597,true,
0014.4F01.0000.0868,710,70,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,720,71,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,731,72,-0.043010752688172046,-0.8978494623655914,-0.3870967741935484,0.9786866171088862,true,
0014.4F01.0000.0868,739,73,-0.03763440860215054,-0.8924731182795699,-0.3924731182795699,0.9756842543233861,true,
0014.4F01.0000.0868,750,74,-0.053763440860215055,-0.8817204301075269,-0.3763440860215054,0.960185552654014,true,
0014.4F01.0000.0868,760,75,-0.05913978494623656,-0.8978494623655914,-0.3817204301075269,0.9774158060902964,true,
0014.4F01.0000.0868,770,76,-0.04838709677419355,-0.9032258064516129,-0.3870967741935484,0.9838709677419355,true,
0014.4F01.0000.0868,780,77,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,790,78,-0.05913978494623656,-0.9032258064516129,-0.3817204301075269,0.9823567877126563,true,
0014.4F01.0000.0868,800,79,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,811,80,-0.04838709677419355,-0.9032258064516129,-0.3870967741935484,0.9838709677419355,true,
0014.4F01.0000.0868,819,81,-0.053763440860215055,-0.9032258064516129,-0.3870967741935484,0.9841500279959083,true,
0014.4F01.0000.0868,830,82,-0.043010752688172046,-0.8978494623655914,-0.3709677419354839,0.9724199954102632,true,
0014.4F01.0000.0868,840,83,-0.04838709677419355,-0.9032258064516129,-0.3709677419354839,0.9776375781091444,true,
0014.4F01.0000.0868,850,84,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,860,85,-0.053763440860215055,-0.8978494623655914,-0.3763440860215054,0.9750174540625791,true,
0014.4F01.0000.0868,870,86,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,880,87,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,891,88,-0.05913978494623656,-0.9032258064516129,-0.3763440860215054,0.9802801858076168,true,
0014.4F01.0000.0868,899,89,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,910,90,-0.043010752688172046,-0.8924731182795699,-0.3870967741935484,0.9737566966596498,true,
0014.4F01.0000.0868,920,91,-0.05913978494623656,-0.8870967741935484,-0.3870967741935484,0.9696814495179009,true,
0014.4F01.0000.0868,930,92,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,940,93,-0.04838709677419355,-0.8978494623655914,-0.3763440860215054,0.9747357792180293,true,
0014.4F01.0000.0868,950,94,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,960,95,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,971,96,-0.05913978494623656,-0.9032258064516129,-0.3817204301075269,0.9823567877126563,true,
0014.4F01.0000.0868,979,97,-0.04838709677419355,-0.9032258064516129,-0.3870967741935484,0.9838709677419355,true,
0014.4F01.0000.0868,990,98,-0.04838709677419355,-0.8978494623655914,-0.3763440860215054,0.9747357792180293,true,
0014.4F01.0000.0868,1000,99,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,1010,100,-0.03763440860215054,-0.9032258064516129,-0.3817204301075269,0.9812969443101692,true,
0014.4F01.0000.0868,1020,101,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,1030,102,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,1040,103,-0.05913978494623656,-0.8870967741935484,-0.3817204301075269,0.9675477702468037,true,
0014.4F01.0000.0868,1051,104,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,1059,105,-0.043010752688172046,-0.8978494623655914,-0.3870967741935484,0.9786866171088862,true,
0014.4F01.0000.0868,1070,106,-0.043010752688172046,-0.9032258064516129,-0.3763440860215054,0.9794394587570647,true,
0014.4F01.0000.0868,1080,107,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,1090,108,-0.05913978494623656,-0.9032258064516129,-0.3870967741935484,0.9844583709810713,true,
0014.4F01.0000.0868,1100,109,-0.053763440860215055,-0.8978494623655914,-0.3763440860215054,0.9750174540625791,true,
0014.4F01.0000.0868,1110,110,-0.04838709677419355,-0.9032258064516129,-0.3817204301075269,0.9817681270727202,true,
0014.4F01.0000.0868,1120,111,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,1132,112,-0.03763440860215054,-0.8924731182795699,-0.3763440860215054,0.9693087674450567,true,
0014.4F01.0000.0868,1139,113,-0.053763440860215055,-0.9032258064516129,-0.3924731182795699,0.986277097769884,true,
0014.4F01.0000.0868,1149,114,-0.026881720430107527,-0.9032258064516129,-0.3763440860215054,0.9788638084109613,true,
0014.4F01.0000.0868,1159,115,-0.053763440860215055,-0.9032258064516129,-0.3924731182795699,0.986277097769884,true,
0014.4F01.0000.0868,1169,116,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,1179,117,-0.053763440860215055,-0.8924731182795699,-0.3763440860215054,0.9700688869910998,true,
0014.4F01.0000.0868,1194,118,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,1199,119,-0.05913978494623656,-0.9032258064516129,-0.3763440860215054,0.9802801858076168,true,
0014.4F01.0000.0868,1210,120,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,1219,121,-0.05913978494623656,-0.9032258064516129,-0.3655913978494624,0.9762025618616135,true,
0014.4F01.0000.0868,1229,122,-0.053763440860215055,-0.8978494623655914,-0.3655913978494624,0.9709177281442724,true,
0014.4F01.0000.0868,1239,123,-0.03763440860215054,-0.8924731182795699,-0.3655913978494624,0.9651847935727212,true,
0014.4F01.0000.0868,1249,124,-0.03763440860215054,-0.8870967741935484,-0.3655913978494624,0.960215655817461,true,
0014.4F01.0000.0868,1259,125,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,1269,126,-0.043010752688172046,-0.9032258064516129,-0.3817204301075269,0.9815178393938874,true,
0014.4F01.0000.0868,1279,127,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,1290,128,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,1299,129,-0.043010752688172046,-0.8978494623655914,-0.3870967741935484,0.9786866171088862,true,
0014.4F01.0000.0868,1309,130,-0.043010752688172046,-0.8924731182795699,-0.3817204301075269,0.971631966569615,true,
0014.4F01.0000.0868,1320,131,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,1329,132,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,1343,133,-0.053763440860215055,-0.9032258064516129,-0.3763440860215054,0.9799705281775868,true,
0014.4F01.0000.0868,1349,134,-0.04838709677419355,-0.9086021505376344,-0.3709677419354839,0.9826068616962539,true,
0014.4F01.0000.0868,1360,135,-0.04838709677419355,-0.8978494623655914,-0.3763440860215054,0.9747357792180293,true,
0014.4F01.0000.0868,1370,136,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,1379,137,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,1392,138,-0.03225806451612903,-0.8817204301075269,-0.3817204301075269,0.961343843979252,true,
0014.4F01.0000.0868,1399,139,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,1411,140,-0.04838709677419355,-0.8978494623655914,-0.3763440860215054,0.9747357792180293,true,
0014.4F01.0000.0868,1420,141,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,1430,142,-0.053763440860215055,-0.8870967741935484,-0.3870967741935484,0.9693684062051848,true,
0014.4F01.0000.0868,1440,143,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,1451,144,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,1459,145,-0.053763440860215055,-0.8978494623655914,-0.3870967741935484,0.9792180948258474,true,
0014.4F01.0000.0868,1470,146,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,1480,147,-0.053763440860215055,-0.8978494623655914,-0.3763440860215054,0.9750174540625791,true,
0014.4F01.0000.0868,1490,148,-0.053763440860215055,-0.9032258064516129,-0.3817204301075269,0.98204778487341,true,
0014.4F01.0000.0868,1500,149,-0.04838709677419355,-0.9032258064516129,-0.3817204301075269,0.9817681270727202,true,
0014.4F01.0000.0868,1510,150,-0.04838709677419355,-0.8978494623655914,-0.3870967741935484,0.9789376286543835,true,
0014.4F01.0000.0868,1520,151,-0.05913978494623656,-0.9032258064516129,-0.3817204301075269,0.9823567877126563,true,
0014.4F01.0000.0868,1531,152,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,1539,153,-0.043010752688172046,-0.9086021505376344,-0.3763440860215054,0.9843996464301373,true,
0014.4F01.0000.0868,1550,154,-0.05913978494623656,-0.8978494623655914,-0.3817204301075269,0.9774158060902964,true,
0014.4F01.0000.0868,1560,155,-0.05913978494623656,-0.8978494623655914,-0.3763440860215054,0.9753286842480492,true,
0014.4F01.0000.0868,1570,156,-0.04838709677419355,-0.9086021505376344,-0.3817204301075269,0.9867166086862654,true,
0014.4F01.0000.0868,1580,157,-0.06451612903225806,-0.8924731182795699,-0.3817204301075269,0.9728211986374686,true,
0014.4F01.0000.0868,1590,158,-0.06451612903225806,-0.9032258064516129,-0.3924731182795699,0.9869216467975371,true,
0014.4F01.0000.0868,1600,159,-0.04838709677419355,-0.9139784946236559,-0.3870967741935484,0.993751433890694,true,
0014.4F01.0000.0868,1611,160,-0.03763440860215054,-0.9139784946236559,-0.3870967741935484,0.9932859356380763,true,
0014.4F01.0000.0868,1619,161,-0.08064516129032258,-0.8870967741935484,-0.3709677419354839,0.9649152265255498,true,
0014.4F01.0000.0868,1630,162,-0.08602150537634409,-0.8978494623655914,-0.3978494623655914,0.98580807014448,true,
0014.4F01.0000.0868,1640,163,-0.04838709677419355,-0.8817204301075269,-0.3709677419354839,0.9578044129987862,true,
0014.4F01.0000.0868,1650,164,-0.043010752688172046,-0.8978494623655914,-0.3870967741935484,0.9786866171088862,true,
0014.4F01.0000.0868,1660,165,-0.04838709677419355,-0.8978494623655914,-0.3817204301075269,0.9768241678858545,true,
0014.4F01.0000.0868,1670,166,-0.053763440860215055,-0.8709677419354839,-0.3709677419354839,0.9482048199740588,true,
0014.4F01.0000.0868,1680,167,-0.053763440860215055,-0.9408602150537635,-0.3924731182795699,1.0208543482868813,true,
0014.4F01.0000.0868,1691,168,-0.06451612903225806,-0.9086021505376344,-0.3709677419354839,0.9835330520239941,true,
0014.4F01.0000.0868,1699,169,-0.043010752688172046,-0.9032258064516129,-0.4032258064516129,0.9900797105665398,true,
0014.4F01.0000.0868,1710,170,-0.06989247311827956,-0.8709677419354839,-0.3387096774193548,0.9371200621416171,true,
0014.4F01.0000.0868,1720,171,-0.026881720430107527,-0.8924731182795699,-0.40860215053763443,0.981930043928243,true,
0014.4F01.0000.0868,1730,172,-0.016129032258064516,-0.8870967741935484,-0.3924731182795699,0.9701731706444321,true,
0014.4F01.0000.0868,1740,173,-0.08064516129032258,-0.8602150537634409,-0.3924731182795699,0.9489513840723722,true,
0014.4F01.0000.0868,1750,174,-0.0913978494623656,-0.9193548387096774,-0.3870967741935484,1.0017039477491805,true,
0014.4F01.0000.0868,1760,175,0.016129032258064516,-0.9139784946236559,-0.3655913978494624,0.9845170920291987,true,
0014.4F01.0000.0868,1771,176,-0.06989247311827956,-0.8709677419354839,-0.3763440860215054,0.9513698735897345,true,
0014.4F01.0000.0868,1779,177,-0.07526881720430108,-0.9301075268817204,-0.40860215053763443,1.0186859790089116,true,
0014.4F01.0000.0868,1790,178,-0.021505376344086023,-0.9623655913978495,-0.34408602150537637,1.0222549598381176,true,
0014.4F01.0000.0868,1800,179,-0.06451612903225806,-0.8333333333333334,-0.3763440860215054,0.9166469584486242,true,
0014.4F01.0000.0868,1810,180,-0.10752688172043011,-0.8602150537634409,-0.3924731182795699,0.9516129032258065,true,
0014.4F01.0000.0868,1820,181,-0.05913978494623656,-0.9086021505376344,-0.3817204301075269,0.987302318890509,true,
0014.4F01.0000.0868,1830,182,-0.043010752688172046,-0.967741935483871,-0.3817204301075269,1.0411939614223409,true,
0014.4F01.0000.0868,1840,183,-0.07526881720430108,-0.8924731182795699,-0.3602150537634409,0.9653644631188742,true,
0014.4F01.0000.0868,1851,184,-0.07526881720430108,-0.9139784946236559,-0.3763440860215054,0.9912905500211434,true,
0014.4F01.0000.0868,1859,185,-0.026881720430107527,-0.8870967741935484,-0.4032258064516129,0.9748099120682121,true,
0014.4F01.0000.0868,1870,186,-0.06989247311827956,-0.8602150537634409,-0.3924731182795699,0.9480981199706696,true,
0014.4F01.0000.0868,1880,187,-0.08064516129032258,-0.8655913978494624,-0.41935483870967744,0.9651997673123155,true,
0014.4F01.0000.0868,1890,188,-0.053763440860215055,-0.8924731182795699,-0.40860215053763443,0.9830333116679051,true,
0014.4F01.0000.0868,1900,189,-0.0913978494623656,-0.8548387096774194,-0.41935483870967744,0.9565360773115252,true,
0014.4F01.0000.0868,1910,190,-0.04838709677419355,-0.9354838709677419,-0.3870967741935484,1.0135656350558047,true,
0014.4F01.0000.0868,1920,191,-0.05913978494623656,-0.9354838709677419,-0.3602150537634409,1.0041824893723632,true,
0014.4F01.0000.0868,1931,192,-0.043010752688172046,-0.8817204301075269,-0.3817204301075269,0.9617646949630042,true,
0014.4F01.0000.0868,1939,193,-0.06989247311827956,-0.9086021505376344,-0.3763440860215054,0.9859400067162127,true,
0014.4F01.0000.0868,1950,194,-0.026881720430107527,-0.9139784946236559,-0.34408602150537637,0.9769721110263102,true,
0014.4F01.0000.0868,1960,195,-0.08064516129032258,-0.8709677419354839,-0.41397849462365593,0.9677120664446662,true,
0014.4F01.0000.0868,1970,196,-0.06451612903225806,-0.9193548387096774,-0.3870967741935484,0.9996097053126559,true,
0014.4F01.0000.0868,1980,197,-0.07526881720430108,-0.9623655913978495,-0.3709677419354839,1.0341324827634895,true,
0014.4F01.0000.0868,1990,198,-0.053763440860215055,-0.8817204301075269,-0.3763440860215054,0.960185552654014,true,
0014.4F01.0000.0868,2000,199,-0.05913978494623656,-0.8817204301075269,-0.3924731182795699,0.9669351475691524,true,
0014.4F01.0000.0868,2011,200,-0.026881720430107527,-0.9193548387096774,-0.3602150537634409,0.9877706369952379,true,
0014.4F01.0000.0868,2019,201,-0.06989247311827956,-0.8817204301075269,-0.3978494623655914,0.9698453842609046,true,
0014.4F01.0000.0868,2030,202,-0.06451612903225806,-0.9032258064516129,-0.3870967741935484,0.9847959691918546,true,
0014.4F01.0000.0868,2040,203,-0.04838709677419355,-0.9193548387096774,-0.3763440860215054,0.9945800629795946,true,
0014.4F01.0000.0868,2050,204,-0.053763440860215055,-0.9086021505376344,-0.3548387096774194,0.976912936458659,true,
0014.4F01.0000.0868,2060,205,-0.05913978494623656,-0.8978494623655914,-0.3978494623655914,0.9838268983608136,true,
0014.4F01.0000.0868,2070,206,-0.026881720430107527,-0.9086021505376344,-0.3709677419354839,0.9817828478903103,true,
0014.4F01.0000.0868,2080,207,-0.06451612903225806,-0.8978494623655914,-0.3817204301075269,0.9777558359513706,true,
0014.4F01.0000.0868,2091,208,-0.04838709677419355,-0.9086021505376344,-0.3817204301075269,0.9867166086862654,true,
0014.4F01.0000.0868,2099,209,-0.053763440860215055,-0.8924731182795699,-0.3817204301075269,0.9721673010270733,true,
0014.4F01.0000.0868,2110,210,-0.043010752688172046,-0.8978494623655914,-0.3763440860215054,0.9744836853433447,true,
0014.4F01.0000.0868,2120,211,-0.06451612903225806,-0.8978494623655914,-0.3924731182795699,0.9820036336733066,true,
0014.4F01.0000.0868,2130,212,-0.06989247311827956,-0.8978494623655914,-0.3924731182795699,0.9823714997091784,true,
0014.4F01.0000.0868,2140,213,-0.06451612903225806,-0.9086021505376344,-0.3978494623655914,0.9939841012669725,true,
0014.4F01.0000.0868,2150,214,-0.053763440860215055,-0.8978494623655914,-0.3817204301075269,0.977105240700707,true,
0014.4F01.0000.0868,2160,215,-0.04838709677419355,-0.9032258064516129,-0.3870967741935484,0.9838709677419355,true,
0014.4F01.0000.0868,2171,216,-0.05913978494623656,-0.8924731182795699,-0.3924731182795699,0.9767501879125673,true,
0014.4F01.0000.0868,2179,217,-0.04838709677419355,-0.8924731182795699,-0.3763440860215054,0.9697857748334199,true,
0014.4F01.0000.0868,2190,218,-0.043010752688172046,-0.8978494623655914,-0.3709677419354839,0.9724199954102632,true,
0014.4F01.0000.0868,2200,219,-0.04838709677419355,-0.8924731182795699,-0.3817204301075269,0.9718848001421617,true,
0014.4F01.0000.0868,2210,220,-0.05913978494623656,-0.8870967741935484,-0.3763440860215054,0.9654393155612883,true,
0014.4F01.0000.0868,2233,221,-0.03763440860215054,-0.8978494623655914,-0.3548387096774194,0.9661576039480054,true,
0014.4F01.0000.0868,2240,222,-0.07526881720430108,-0.9139784946236559,-0.3924731182795699,0.9975255545849179,true,
0014.4F01.0000.0868,2250,223,-0.06989247311827956,-0.9193548387096774,-0.3870967741935484,0.9999710945065049,true,
0014.4F01.0000.0868,2261,224,-0.026881720430107527,-0.9301075268817204,-0.3763440860215054,1.0037218287646608,true,
0014.4F01.0000.0868,2269,225,-0.0913978494623656,-0.8817204301075269,-0.41397849462365593,0.9783469107459868,true,
0014.4F01.0000.0868,2281,226,-0.043010752688172046,-0.8763440860215054,-0.3655913978494624,0.9505187805262948,true,
0014.4F01.0000.0868,2290,227,-0.010752688172043012,-0.9193548387096774,-0.3655913978494624,0.9894372187983157,true,
0014.4F01.0000.0868,2300,228,-0.06451612903225806,-0.8817204301075269,-0.3870967741935484,0.9651099213899732,true,
0014.4F01.0000.0868,2310,229,-0.04838709677419355,-0.8763440860215054,-0.3924731182795699,0.9614340418412446,true,
0014.4F01.0000.0868,2320,230,-0.06989247311827956,-0.8924731182795699,-0.3709677419354839,0.9690254332095523,true,
0014.4F01.0000.0868,2330,231,-0.016129032258064516,-0.8978494623655914,-0.3655913978494624,0.9695622068404312,true,
0014.4F01.0000.0868,2341,232,-0.053763440860215055,-0.9354838709677419,-0.3817204301075269,1.0117959612369463,true,
0014.4F01.0000.0868,2349,233,-0.08602150537634409,-0.8494623655913979,-0.3709677419354839,0.9309151816895338,true,
